Root,Serial,Word,Guideword,Level,part_of_speech,Topic
3967,01-3967-05-1,other,ADDITIONAL,A1,determiner,describing things
3970,01-3970-05-1,our,-,A1,determiner,-
3990,01-3990-02-1,outside,NOT IN BUILDING,A1,adverb,describing things
4034,01-4034-08-1,page,PAPER,A1,noun,arts and media
4037,01-4037-08-1,paint,-,A1,noun,-
4037,01-4037-12-2,paint,MAKE PICTURE,A1,verb,"arts and media, people: actions"
4040,01-4040-08-1,pair,TWO PEOPLE,A1,noun,-
4049,01-4049-08-1,paper,FLAT MATERIAL,A1,noun,describing things
4062,01-4062-08-1,parent,-,A1,noun,relationships
4063,01-4063-08-1,park,-,A1,noun,natural world
4067,01-4067-08-1,part,PIECE,A1,noun,-
4079,01-4079-08-1,party,EVENT,A1,noun,relationships
4089,01-4089-10-1,past,TIME,A1,preposition,-
4104,01-4104-12-1,pay,BUY,A1,verb,"money, shopping"
4122,01-4122-08-1,pen,-,A1,noun,communication
4125,01-4125-08-1,pencil,-,A1,noun,communication
4131,01-4131-08-1,people,MORE THAN ONE,A1,noun,-
4157,01-4157-08-1,person,HUMAN,A1,noun,-
4167,01-4167-08-1,pet,-,A1,noun,animals
4180,01-4180-08-1,phone,-,A1,noun,"communication, technology"
4180,01-4180-12-2,phone,-,A1,verb,"communication, technology"
4181,01-4181-08-1,photo,-,A1,noun,arts and media
4193,01-4193-08-1,picnic,-,A1,noun,food and drink
4194,01-4194-08-1,picture,"DRAWING, ETC.",A1,noun,arts and media
4198,01-4198-08-1,pig,-,A1,noun,animals
4216,01-4216-08-1,pizza,-,A1,noun,food and drink
4217,01-4217-08-1,place,SOMEWHERE,A1,noun,natural world
4221,01-4221-08-1,plane,-,A1,noun,travel
4224,01-4224-08-1,plant,-,A1,noun,natural world
4226,01-4226-08-1,plate,-,A1,noun,food and drink
4229,01-4229-12-1,play,CHILDREN,A1,verb,"people: actions, shopping"
4229,01-4229-12-2,play,SPORT,A1,verb,"people: actions, shopping"
4230,01-4230-08-1,player,SPORT/GAME,A1,noun,shopping
4236,01-4236-06-1,please,POLITE REQUEST,A1,exclamation,communication
4027,01-4027-02-1,p.m.,-,A1,adverb,-
4281,01-4281-01-1,poor,NO MONEY,A1,adjective,money
4303,01-4303-01-1,possible,CAN HAPPEN,A1,adjective,-
4314,01-4314-08-1,potato,-,A1,noun,food and drink
4328,01-4328-12-1,practise,-,A1,verb,people: actions
4422,01-4422-08-1,problem,DIFFICULT SITUATION,A1,noun,-
4550,01-4550-08-1,quarter,TIME,A1,noun,-
4554,01-4554-08-1,question,ASKING,A1,noun,communication
4559,01-4559-01-1,quick,FAST,A1,adjective,-
4578,01-4578-08-1,radio,EQUIPMENT,A1,noun,arts and media
4583,01-4583-08-1,rain,-,A1,noun,natural world
4614,01-4614-12-1,read,WORDS,A1,verb,communication
4619,01-4619-08-1,reading,BOOKS,A1,noun,communication
4621,01-4621-01-1,ready,PREPARED,A1,adjective,-
4628,01-4628-02-1,really,VERY GREAT,A1,adverb,communication
4682,01-4682-01-1,red,COLOUR,A1,adjective,describing things
4759,01-4759-12-1,remember,IN YOUR MIND,A1,verb,-
4838,01-4838-08-1,restaurant,-,A1,noun,"food and drink, buildings"
4884,01-4884-08-1,rice,-,A1,noun,food and drink
4888,01-4888-12-1,ride,-,A1,verb,"people: actions, travel"
4891,01-4891-01-1,right,CORRECT,A1,adjective,-
4907,01-4907-08-1,river,-,A1,noun,natural world
4908,01-4908-08-1,road,TO DRIVE ON,A1,noun,travel
4923,01-4923-08-1,room,PART OF BUILDING,A1,noun,buildings
4952,01-4952-12-1,run,MOVE FAST,A1,verb,people: actions
4964,01-4964-01-1,sad,-,A1,adjective,people: personality
4969,01-4969-01-1,safe,NOT IN DANGER,A1,adjective,-
4984,01-4984-08-1,salt,-,A1,noun,food and drink
4986,01-4986-01-1,same,NOT ANOTHER,A1,adjective,-
4991,01-4991-08-1,sandwich,-,A1,noun,food and drink
0035,01-0035-08-1,Saturday,-,A1,noun,-
5008,01-5008-12-1,say,SPEAK,A1,verb,communication
5033,01-5033-08-1,school,PLACE,A1,noun,"education, buildings"
5053,01-5053-08-1,sea,-,A1,noun,natural world
5060,01-5060-09-1,second,AFTER FIRST,A1,number,-
5074,01-5074-12-1,see,USE EYES,A1,verb,people: actions
5074,01-5074-12-2,see,MEET,A1,verb,communication
5109,01-5109-12-1,send,POST,A1,verb,"communication, people: actions"
5120,01-5120-08-1,sentence,WORD GROUP,A1,noun,communication
0036,01-0036-08-1,September,-,A1,noun,-
5143,01-5143-09-1,seven,-,A1,number,-
5144,01-5144-09-1,seventeen,-,A1,number,-
5174,01-5174-11-1,she,-,A1,pronoun,-
5176,01-5176-08-1,sheep,-,A1,noun,animals
5187,01-5187-08-1,shirt,-,A1,noun,clothes
5192,01-5192-08-1,shoe,-,A1,noun,clothes
5195,01-5195-08-1,shop,-,A1,noun,"buildings, shopping"
5198,01-5198-08-1,shopping,ACTIVITY,A1,noun,"people: actions, shopping"
5200,01-5200-01-1,short,LENGTH/DISTANCE/HEIGHT,A1,adjective,"describing things, people: appearance"
5200,01-5200-01-2,short,TIME,A1,adjective,-
5212,01-5212-12-1,show,MAKE SEEN,A1,verb,people: actions
5213,01-5213-08-1,shower,WASH,A1,noun,people: actions
5213,01-5213-08-2,shower,BATHROOM EQUIPMENT,A1,noun,buildings
5260,01-5260-12-1,sing,-,A1,verb,"arts and media, people: actions"
5269,01-5269-08-1,sister,-,A1,noun,relationships
5271,01-5271-12-1,sit,BODY POSITION,A1,verb,-
5275,01-5275-09-1,six,-,A1,number,-
5276,01-5276-09-1,sixteen,-,A1,number,-
5293,01-5293-08-1,skirt,-,A1,noun,clothes
5303,01-5303-12-1,sleep,NOT AWAKE,A1,verb,-
5310,01-5310-01-1,slim,THIN,A1,adjective,people: appearance
5316,01-5316-01-1,slow,NOT FAST,A1,adjective,-
5318,01-5318-01-1,small,YOUNG,A1,adjective,people: appearance
5318,01-5318-01-2,small,LITTLE,A1,adjective,describing things
5324,01-5324-12-1,smoke,-,A1,verb,people: actions
5326,01-5326-08-1,smoking,-,A1,noun,people: actions
5340,01-5340-08-1,snow,-,A1,noun,natural world
5381,01-5381-05-1,some,UNKNOWN AMOUNT,A1,determiner,describing things
5381,01-5381-11-2,some,UNKNOWN AMOUNT,A1,pronoun,describing things
5381,01-5381-11-3,some,NOT ALL,A1,pronoun,describing things
5385,01-5385-11-1,something,THING,A1,pronoun,describing things
5386,01-5386-02-1,sometimes,-,A1,adverb,-
5389,01-5389-08-1,son,-,A1,noun,relationships
5397,01-5397-01-1,sorry,APOLOGY,A1,adjective,communication
5402,01-5402-08-1,soup,-,A1,noun,food and drink
5420,01-5420-12-1,speak,SAY WORDS,A1,verb,communication
5420,01-5420-12-2,speak,LANGUAGE,A1,verb,communication
5468,01-5468-08-1,sport,GAME,A1,noun,shopping
5468,01-5468-08-2,sport,PHYSICAL ACTIVITY,A1,noun,shopping
5512,01-5512-12-1,start,BEGIN,A1,verb,people: actions
5519,01-5519-08-1,station,TRAINS,A1,noun,"buildings, travel"
5526,01-5526-12-1,stay,NOT LEAVE,A1,verb,-
5557,01-5557-12-1,stop,FINISH,A1,verb,people: actions
5557,01-5557-08-2,stop,PLACE,A1,noun,travel
5580,01-5580-08-1,street,-,A1,noun,travel
5608,01-5608-08-1,student,-,A1,noun,education
5610,01-5610-12-1,study,UNIVERSITY/SCHOOL,A1,verb,"education, people: actions"
5620,01-5620-08-1,subject,STUDY,A1,noun,education
5653,01-5653-08-1,sugar,-,A1,noun,food and drink
5665,01-5665-08-1,summer,-,A1,noun,natural world
5668,01-5668-08-1,sun,-,A1,noun,natural world
0037,01-0037-08-1,Sunday,-,A1,noun,-
5683,01-5683-08-1,supermarket,-,A1,noun,"buildings, shopping"
5739,01-5739-01-1,sweet,TASTE,A1,adjective,food and drink
5743,01-5743-12-1,swim,-,A1,verb,"people: actions, shopping"
5747,01-5747-08-1,swimming pool,-,A1,noun,"buildings, shopping"
5765,01-5765-08-1,table,FURNITURE,A1,noun,buildings
5775,01-5775-12-1,take,CARRY,A1,verb,people: actions
5775,01-5775-12-2,take,GO WITH SOMEONE,A1,verb,people: actions
5781,01-5781-12-1,talk,SAY,A1,verb,communication
5784,01-5784-01-1,tall,GREATER HEIGHT,A1,adjective,"describing things, people: appearance"
5796,01-5796-08-1,taxi,-,A1,noun,travel
5798,01-5798-08-1,tea,DRINK,A1,noun,food and drink
5799,01-5799-12-1,teach,GIVE LESSONS,A1,verb,"education, people: actions"
5800,01-5800-08-1,teacher,-,A1,noun,"education, work"
5821,01-5821-08-1,television,EQUIPMENT,A1,noun,"arts and media, technology"
5821,01-5821-08-2,television,PROGRAMMES,A1,noun,arts and media
5822,01-5822-12-1,tell,SPEAK,A1,verb,communication
5830,01-5830-09-1,ten,-,A1,number,-
5835,01-5835-08-1,tennis,-,A1,noun,shopping
5855,01-5855-08-1,test,EXAM,A1,noun,education
5861,01-5861-10-1,than,COMPARING,A1,preposition,-
5866,01-5866-06-1,thanks,THANK YOU,A1,exclamation,communication
5863,01-5863-06-1,thank you,GRATEFUL,A1,exclamation,communication
5867,01-5867-05-1,that,ALREADY MENTIONED,A1,determiner,-
5867,01-5867-05-2,that,CAN BE SEEN,A1,determiner,-
5867,01-5867-11-3,that,CAN BE SEEN,A1,pronoun,-
5867,01-5867-11-4,that,ALREADY MENTIONED,A1,pronoun,-
5868,01-5868-05-1,the,ONLY ONE,A1,determiner,-
5868,01-5868-05-2,the,PARTICULAR,A1,determiner,-
5868,01-5868-05-3,the,PLACE,A1,determiner,-
5882,01-5882-05-1,their,BELONGING TO GROUP,A1,determiner,-
5884,01-5884-11-1,them,GROUP,A1,pronoun,-
5887,01-5887-02-1,then,AT THAT TIME,A1,adverb,-
5887,01-5887-02-2,then,NEXT,A1,adverb,-
5894,01-5894-02-1,there,DIRECTION,A1,adverb,-
5894,01-5894-02-2,there,PLACE,A1,adverb,-
5899,01-5899-05-1,these,-,A1,determiner,-
5901,01-5901-11-1,they,GROUP,A1,pronoun,-
5906,01-5906-08-1,thing,OBJECT,A1,noun,-
5907,01-5907-12-1,think,BELIEVE TO BE TRUE,A1,verb,people: personality
5907,01-5907-12-2,think,OPINION,A1,verb,people: personality
5912,01-5912-09-1,thirteen,-,A1,number,-
5914,01-5914-05-1,this,ALREADY MENTIONED,A1,determiner,-
5914,01-5914-05-2,this,CAN BE SEEN,A1,determiner,-
5914,01-5914-05-3,this,TIME,A1,determiner,-
5917,01-5917-05-1,those,-,A1,determiner,-
5927,01-5927-09-1,three,-,A1,number,-
0040,01-0040-08-1,Thursday,-,A1,noun,-
5945,01-5945-08-1,ticket,-,A1,noun,"money, travel"
5956,01-5956-08-1,time,PARTICULAR POINT,A1,noun,-
5966,01-5966-01-1,tired,WANTING REST,A1,adjective,people: personality
5972,01-5972-10-1,to,INFINITIVE,A1,preposition,-
5972,01-5972-10-2,to,TELLING THE TIME,A1,preposition,-
5972,01-5972-10-3,to,PLACE,A1,preposition,describing things
5975,01-5975-02-1,today,THIS DAY,A1,adverb,-
5975,01-5975-08-2,today,THIS DAY,A1,noun,-
5979,01-5979-02-1,together,WITH EACH OTHER,A1,adverb,relationships
5980,01-5980-08-1,toilet,CONTAINER,A1,noun,buildings
5986,01-5986-08-1,tomato,-,A1,noun,food and drink
5988,01-5988-08-1,tomorrow,DAY AFTER TODAY,A1,noun,-
5988,01-5988-02-2,tomorrow,-,A1,adverb,-
5992,01-5992-02-1,tonight,-,A1,adverb,-
5993,01-5993-02-1,too,ALSO,A1,adverb,-
5995,01-5995-08-1,tooth,IN MOUTH,A1,noun,body and health
6019,01-6019-08-1,town,PLACE PEOPLE LIVE/WORK,A1,noun,natural world
6038,01-6038-08-1,train,VEHICLE,A1,noun,travel
6064,01-6064-12-1,travel,MAKE JOURNEY,A1,verb,"people: actions, travel"
6073,01-6073-08-1,tree,-,A1,noun,natural world
6100,01-6100-08-1,trousers,-,A1,noun,clothes
0038,01-0038-08-1,T-shirt,-,A1,noun,clothes
0041,01-0041-08-1,Tuesday,-,A1,noun,-
0039,01-0039-08-1,TV,-,A1,noun,"arts and media, technology"
6123,01-6123-09-1,twenty,NUMBER,A1,number,-
6122,01-6122-09-1,twelve,-,A1,number,-
6128,01-6128-09-1,two,NUMBER,A1,number,-
6167,01-6167-10-1,under,LOWER POSITION,A1,preposition,describing things
6178,01-6178-12-1,understand,KNOW MEANING,A1,verb,-
6233,01-6233-08-1,university,-,A1,noun,education
6279,01-6279-10-1,until,TIME,A1,preposition,-
6290,01-6290-02-1,up,VERTICAL,A1,adverb,-
6313,01-6313-11-1,us,-,A1,pronoun,-
6315,01-6315-12-1,use,PURPOSE,A1,verb,people: actions
6350,01-6350-08-1,vegetable,-,A1,noun,food and drink
6368,01-6368-02-1,very,EMPHASIS,A1,adverb,communication
6385,01-6385-08-1,village,-,A1,noun,natural world
6404,01-6404-12-1,visit,SEE A PERSON,A1,verb,people: actions
6404,01-6404-12-2,visit,SEE A PLACE,A1,verb,"people: actions, travel"
6433,01-6433-12-1,wait,STAY,A1,verb,people: actions
6434,01-6434-08-1,waiter,-,A1,noun,"food and drink, work"
6435,01-6435-08-1,waitress,-,A1,noun,"food and drink, work"
6437,01-6437-12-1,walk,-,A1,verb,people: actions
6440,01-6440-08-1,wall,-,A1,noun,buildings
6443,01-6443-12-1,want,-,A1,verb,people: personality
6448,01-6448-01-1,warm,TEMPERATURE,A1,adjective,natural world
6455,01-6455-12-1,wash,CLEAN BODY,A1,verb,people: actions
6455,01-6455-12-2,wash,CLEAN THING,A1,verb,people: actions
6460,01-6460-12-1,watch,LOOK AT,A1,verb,people: actions
6460,01-6460-08-2,watch,-,A1,noun,clothes
6461,01-6461-08-1,water,LIQUID,A1,noun,natural world
6466,01-6466-11-1,we,GROUP,A1,pronoun,-
6473,01-6473-12-1,wear,CLOTHES,A1,verb,clothes
6475,01-6475-08-1,weather,"WIND, RAIN, ETC.",A1,noun,natural world
6480,01-6480-08-1,website,-,A1,noun,technology
0042,01-0042-08-1,Wednesday,-,A1,noun,-
6483,01-6483-08-1,week,MONDAY TO FRIDAY,A1,noun,-
6483,01-6483-08-2,week,SEVEN DAYS,A1,noun,-
6485,01-6485-08-1,weekend,-,A1,noun,-
6493,01-6493-02-1,well,IN A GOOD WAY,A1,adverb,-
6493,01-6493-01-2,well,HEALTHY,A1,adjective,body and health
6493,01-6493-06-3,well,EXPRESSING DOUBT,A1,exclamation,communication
6510,01-6510-11-1,what,QUESTION,A1,pronoun,-
6510,01-6510-05-2,what,QUESTION,A1,determiner,-
6515,01-6515-02-1,when,-,A1,adverb,-
6517,01-6517-02-1,where,-,A1,adverb,-
6523,01-6523-05-1,which,-,A1,determiner,-
6530,01-6530-01-1,white,COLOUR,A1,adjective,describing things
6531,01-6531-11-1,who,NAME,A1,pronoun,-
6538,01-6538-02-1,why,ASK ABOUT REASON,A1,adverb,-
6547,01-6547-08-1,wife,-,A1,noun,relationships
6552,01-6552-07-1,will,ABLE/WILLING,A1,modal verb,-
6558,01-6558-08-1,wind,-,A1,noun,natural world
6560,01-6560-08-1,window,GLASS,A1,noun,buildings
6564,01-6564-08-1,wine,-,A1,noun,food and drink
6568,01-6568-08-1,winter,-,A1,noun,natural world
6577,01-6577-10-1,with,TOGETHER,A1,preposition,-
6577,01-6577-10-2,with,HAVING,A1,preposition,describing things
6587,01-6587-08-1,woman,-,A1,noun,people: appearance
6594,01-6594-08-1,word,LANGUAGE UNIT,A1,noun,communication
6595,01-6595-08-1,work,PLACE,A1,noun,work
6595,01-6595-08-2,work,JOB,A1,noun,work
6595,01-6595-12-3,work,DO JOB,A1,verb,"people: actions, work"
6604,01-6604-08-1,world,THE EARTH,A1,noun,natural world
6628,01-6628-12-1,write,PRODUCE,A1,verb,"communication, people: actions"
6630,01-6630-08-1,writing,SKILL,A1,noun,communication
6632,01-6632-01-1,wrong,NOT CORRECT,A1,adjective,-
6639,01-6639-08-1,year,TWELVE MONTHS,A1,noun,-
6641,01-6641-01-1,yellow,-,A1,adjective,describing things
6642,01-6642-02-1,yes,ANSWER,A1,adverb,communication
6642,01-6642-02-2,yes,AGREE,A1,adverb,communication
6643,01-6643-02-1,yesterday,-,A1,adverb,-
6648,01-6648-11-1,you,PERSON/PEOPLE ADDRESSED,A1,pronoun,-
6649,01-6649-01-1,young,-,A1,adjective,people: appearance
6651,01-6651-05-1,your,PERSON/PEOPLE ADDRESSED,A1,determiner,-
6659,01-6659-08-1,zoo,-,A1,noun,animals
0044,02-0044-05-1,a,AMOUNTS,A2,determiner,-
0044,02-0044-05-2,a,AN ACTION,A2,determiner,-
0044,02-0044-05-3,a,TWO NOUNS,A2,determiner,-
0044,02-0044-05-4,a,UNIT,A2,determiner,-
0044,02-0044-05-5,a,WITH FRACTION,A2,determiner,-
0044,02-0044-05-6,a,PERIOD OF TIME,A2,determiner,-
0055,02-0055-02-1,above,MORE,A2,adverb,describing things
0078,02-0078-08-1,accident,BAD EVENT,A2,noun,body and health
0104,02-0104-02-1,across,-,A2,adverb,describing things
0104,02-0104-10-2,across,-,A2,preposition,describing things
0109,02-0109-08-1,activity,EVENT,A2,noun,"people: actions, shopping"
0110,02-0110-08-1,actor,-,A2,noun,"arts and media, work"
0112,02-0112-02-1,actually,TRUTH,A2,adverb,communication
0116,02-0116-12-1,add,PUT WITH,A2,verb,people: actions
0116,02-0116-12-2,add,CALCULATE,A2,verb,people: actions
0128,02-0128-08-1,adjective,-,A2,noun,-
0143,02-0143-01-1,adult,FOR ADULTS,A2,adjective,-
0145,02-0145-01-1,advanced,HIGHER LEVEL,A2,adjective,describing things
0147,02-0147-08-1,adventure,-,A2,noun,travel
0149,02-0149-08-1,adverb,-,A2,noun,-
0152,02-0152-08-1,advertisement,-,A2,noun,arts and media
0154,02-0154-08-1,advice,-,A2,noun,communication
0158,02-0158-08-1,aeroplane,-,A2,noun,travel
0165,02-0165-01-1,afraid,FEAR,A2,adjective,people: personality
0166,02-0166-10-1,after,PAST A PLACE,A2,preposition,describing things
0166,02-0166-10-2,after,ORDER,A2,preposition,describing things
0166,02-0166-02-3,after,-,A2,adverb,-
0168,02-0168-02-1,afterwards,-,A2,adverb,-
0169,02-0169-02-1,again,AS BEFORE,A2,adverb,-
0170,02-0170-10-1,against,COMPETING,A2,preposition,-
0170,02-0170-10-2,against,TOUCHING,A2,preposition,describing things
0172,02-0172-01-1,aged,-,A2,adjective,people: appearance
0180,02-0180-02-1,ago,-,A2,adverb,-
0181,02-0181-12-1,agree,SAME OPINION,A2,verb,communication
0187,02-0187-08-1,air,AIRCRAFT,A2,noun,travel
0187,02-0187-08-2,air,GAS,A2,noun,natural world
0192,02-0192-08-1,airport,-,A2,noun,travel
0194,02-0194-08-1,alarm clock,-,A2,noun,-
0197,02-0197-08-1,album,MUSIC,A2,noun,arts and media
0197,02-0197-08-2,album,BOOK,A2,noun,-
0198,02-0198-08-1,alcohol,-,A2,noun,food and drink
0203,02-0203-05-1,all,WHOLE AMOUNT,A2,determiner,-
0203,02-0203-02-2,all,COMPLETELY,A2,adverb,-
0204,02-0204-01-1,all right,WELL,A2,adjective,body and health
0204,02-0204-01-2,all right,PERMISSION,A2,adjective,-
0216,02-0216-02-1,almost,-,A2,adverb,-
0217,02-0217-01-1,alone,WITHOUT PEOPLE,A2,adjective,-
0218,02-0218-10-1,along,DIRECTION,A2,preposition,-
0223,02-0223-02-1,already,BEFORE NOW,A2,adverb,-
0224,02-0224-01-1,alright,WELL,A2,adjective,body and health
0224,02-0224-01-2,alright,WITHOUT PROBLEMS,A2,adjective,-
0224,02-0224-01-3,alright,PERMISSION,A2,adjective,-
0234,02-0234-02-1,always,UNTIL NOW,A2,adverb,-
0234,02-0234-02-2,always,FOREVER,A2,adverb,-
0238,02-0238-01-1,amazing,GOOD,A2,adjective,describing things
0245,02-0245-08-1,ambulance,-,A2,noun,"body and health, travel"
0249,02-0249-10-1,among,IN A GROUP,A2,preposition,-
0267,02-0267-04-1,and,AFTER VERB,A2,conjunction,communication
0272,02-0272-01-1,angry,-,A2,adjective,people: personality
0287,02-0287-05-1,another,ADDITIONAL,A2,determiner,describing things
0287,02-0287-05-2,another,DIFFERENT,A2,determiner,-
0288,02-0288-08-1,answer,TEST,A2,noun,-
0288,02-0288-08-2,answer,DOOR/TELEPHONE,A2,noun,communication
0288,02-0288-12-3,answer,DOOR/PHONE,A2,verb,communication
0299,02-0299-11-1,anybody,IN QUESTIONS/NEGATIVES,A2,pronoun,-
0302,02-0302-11-1,anyone,IN QUESTIONS/NEGATIVES,A2,pronoun,-
0301,02-0301-02-1,anymore,-,A2,adverb,-
0304,02-0304-02-1,anyway,DESPITE,A2,adverb,communication
0304,02-0304-02-2,anyway,CHANGE SUBJECT,A2,adverb,communication
0305,02-0305-02-1,anywhere,IN QUESTIONS/NEGATIVES,A2,adverb,-
0305,02-0305-02-2,anywhere,ANY PLACE,A2,adverb,describing things
0307,02-0307-08-1,apartment,-,A2,noun,buildings
0326,02-0326-08-1,appointment,-,A2,noun,"body and health, communication, work"
0342,02-0342-08-1,area,REGION,A2,noun,natural world
0348,02-0348-08-1,armchair,-,A2,noun,buildings
0351,02-0351-10-1,around,IN A CIRCLE/CIRCULAR MOVEMENT,A2,preposition,describing things
0351,02-0351-10-2,around,TO OR IN A PLACE,A2,preposition,describing things
0351,02-0351-02-3,around,TO/IN A PLACE,A2,adverb,describing things
0351,02-0351-10-4,around,APPROXIMATELY,A2,preposition,describing things
0357,02-0357-12-1,arrive,REACH A PLACE,A2,verb,"people: actions, travel"
0360,02-0360-08-1,art,"PAINTINGS/DRAWINGS, ETC.",A2,noun,arts and media
0365,02-0365-08-1,artist,-,A2,noun,"arts and media, work"
0367,02-0367-02-1,as,USE,A2,adverb,-
0367,02-0367-04-2,as,BECAUSE,A2,conjunction,communication
0370,02-0370-12-1,ask,INVITE,A2,verb,communication
0398,02-0398-10-1,at,CAUSE,A2,preposition,communication
0417,02-0417-01-1,attractive,BEAUTIFUL,A2,adjective,people: appearance
0423,02-0423-08-1,aunt,-,A2,noun,relationships
0430,02-0430-08-1,autumn,-,A2,noun,natural world
0432,02-0432-01-1,available,NOT BUSY,A2,adjective,-
0432,02-0432-01-2,available,ABLE TO GET,A2,adjective,shopping
0440,02-0440-02-1,away,DISTANCE FROM,A2,adverb,describing things
0440,02-0440-02-2,away,SOMEWHERE ELSE,A2,adverb,-
0442,02-0442-01-1,awesome,GOOD,A2,adjective,describing things
0445,02-0445-08-1,baby,ANIMAL,A2,noun,animals
0448,02-0448-02-1,back,REPLY,A2,adverb,communication
0448,02-0448-08-2,back,BODY,A2,noun,body and health
0448,02-0448-01-3,back,AT BACK,A2,adjective,describing things
0460,02-0460-01-1,bad,LOW QUALITY,A2,adjective,describing things
0463,02-0463-02-1,badly,LOW QUALITY,A2,adverb,describing things
0463,02-0463-02-2,badly,VERY SERIOUSLY,A2,adverb,communication
0463,02-0463-02-3,badly,VERY MUCH,A2,adverb,communication
0464,02-0464-08-1,badminton,-,A2,noun,shopping
0467,02-0467-12-1,bake,-,A2,verb,food and drink
0476,02-0476-08-1,balloon,-,A2,noun,-
0488,02-0488-08-1,barbecue,PARTY,A2,noun,food and drink
0488,02-0488-08-2,barbecue,EQUIPMENT,A2,noun,"food and drink, buildings"
0498,02-0498-08-1,baseball,-,A2,noun,shopping
0506,02-0506-08-1,bat,STICK,A2,noun,shopping
0509,02-0509-08-1,battery,-,A2,noun,"technology, travel"
0512,02-0512-03-1,be,CONTINUE,A2,auxiliary verb,-
0512,02-0512-03-2,be,PASSIVE,A2,auxiliary verb,-
