Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,"peer at/into/through, etc.",-,C2,phrase,people: actions
-,-,in perspective,-,C2,phrase,-
-,-,pick up the pieces,IDIOM,C2,phrase,-
-,-,get the picture,IDIOM,C2,phrase,-
-,-,go/fall to pieces,IDIOM,C2,phrase,-
-,-,pick up the pieces,IDIOM,C2,phrase,-
-,-,bits and pieces,-,C2,phrase,-
-,-,pitch dark/black,-,C2,phrase,describing things
-,-,in place,-,C2,phrase,-
-,-,in place,-,C2,phrase,-
-,-,out of place,-,C2,phrase,-
-,-,put sb in their place,IDIOM,C2,phrase,-
-,-,out of place,-,C2,phrase,-
-,-,fall into place,IDIOM,C2,phrase,-
-,-,"place emphasis/importance, etc. on sth",-,C2,phrase,-
-,-,play sth by ear,-,C2,phrase,arts and media
-,-,play it by ear,IDIOM,C2,phrase,-
-,-,play with fire,IDIOM,C2,phrase,-
-,-,play games,IDIOM,C2,phrase,-
-,-,fair play,-,C2,phrase,-
-,-,"anything/as/what/whatever, etc. you please",-,C2,phrase,-
-,-,a plethora of sth,-,C2,phrase,-
-,-,"plunge down/into, etc.",-,C2,phrase,-
-,-,plunge sth into sth,-,C2,phrasal verb,people: actions
-,-,plunge into sth,-,C2,phrasal verb,people: actions
-,-,take the plunge,IDIOM,C2,phrase,-
-,-,beside the point,-,C2,phrase,-
-,-,to the point,-,C2,phrase,-
-,-,a sore point,IDIOM,C2,phrase,-
-,-,be poles apart,IDIOM,C2,phrase,-
-,-,pose a/the question,-,C2,phrase,-
-,-,pose as sb,-,C2,phrasal verb,-
-,-,"be posted to France/London/Singapore, etc.",-,C2,phrase,-
-,-,"pour into/out/from, etc.",-,C2,phrase,-
-,-,be at a premium,-,C2,phrase,-
-,-,make your presence felt,-,C2,phrase,-
-,-,presence of mind,-,C2,phrase,-
-,-,press charges,-,C2,phrase,crime
-,-,press on,-,C2,phrasal verb,people: actions
-,-,fall prey to sth,-,C2,phrase,-
-,-,at any price,IDIOM,C2,phrase,-
-,-,pay the price,IDIOM,C2,phrase,-
-,-,swallow your pride,IDIOM,C2,phrase,-
-,-,a/the prime example,-,C2,phrase,-
-,-,on principle,-,C2,phrase,-
-,-,in principle,-,C2,phrase,-
-,-,in/out of print,-,C2,phrase,-
-,-,hold/keep/take sb prisoner,-,C2,phrase,people: actions
-,-,an invasion of privacy,-,C2,phrase,-
-,-,invade sb's privacy,-,C2,phrase,-
-,-,in all probability,-,C2,phrase,-
-,-,proceed to do sth,-,C2,phrase,-
-,-,be in the process of doing sth,-,C2,phrase,-
-,-,in the process,-,C2,phrase,-
-,-,"a profound effect/impact/influence, etc.",-,C2,phrase,-
-,-,prompt sb to do sth ,-,C2,phrase,-
-,-,be prone to sth/doing sth,-,C2,phrase,-
-,-,"accident-/injury-, etc. prone",-,C2,phrase,-
-,-,out of proportion,-,C2,phrase,describing things
-,-,in proportion to,-,C2,phrase,-
-,-,the prosecution,-,C2,phrase,crime
-,-,prove yourself,-,C2,phrase,-
-,-,provide for sth,MAKE PLANS,C2,phrasal verb,-
-,-,"a public announcement/appearance/statement, etc.",-,C2,phrase,-
-,-,make sth public,-,C2,phrase,communication
-,-,pull a muscle,-,C2,phrase,body and health
-,-,pull strings,IDIOM,C2,phrase,-
-,-,pull your weight,IDIOM,C2,phrase,-
-,-,have/keep your finger on the pulse,-,C2,phrase,-
-,-,to all intents and purposes,-,C2,phrase,-
-,-,serve a/the purpose,-,C2,phrase,-
-,-,if/when push comes to shove,IDIOM,C2,phrase,-
-,-,put sb to death,-,C2,phrase,-
-,-,put your finger on sth,IDIOM,C2,phrase,-
-,-,put your foot down,IDIOM,C2,phrase,-
-,-,put sb/sth first,-,C2,phrase,-
-,-,put your foot in it,IDIOM,C2,phrase,-
-,-,put your feet up,IDIOM,C2,phrase,-
-,-,put sb in their place,IDIOM,C2,phrase,-
-,-,put sth to one side,-,C2,phrase,people: actions
-,-,put sb on the spot,IDIOM,C2,phrase,-
-,-,put sth aside,PROBLEM,C2,phrasal verb,-
-,-,an unknown quantity,IDIOM,C2,phrase,-
-,-,sb/sth in question,-,C2,phrase,-
-,-,be out of the question,-,C2,phrase,-
-,-,pose a/the question,-,C2,phrase,-
-,-,keep (sth) quiet,-,C2,phrase,-
-,-,"raise hopes/fears/doubts, etc.",-,C2,phrase,-
-,-,raise the alarm,-,C2,phrase,-
-,-,at this rate,-,C2,phrase,communication
-,-,at any rate,-,C2,phrase,communication
-,-,the ratings,-,C2,phrase,-
-,-,"a ray of comfort/hope, etc.",-,C2,phrase,people: personality
-,-,within (sb's) reach,-,C2,phrase,-
-,-,beyond (sb's) reach,-,C2,phrase,-
-,-,react against sth,-,C2,phrasal verb,-
-,-,read between the lines,IDIOM,C2,phrase,-
-,-,"a good/easy, etc. read",-,C2,phrase,-
-,-,reap the benefits/profits/rewards,-,C2,phrase,-
-,-,within reason,-,C2,phrase,-
-,-,it stands to reason,-,C2,phrase,-
-,-,recharge your batteries,IDIOM,C2,phrase,-
-,-,"be a recipe for disaster/success/trouble, etc.",-,C2,phrase,-
-,-,reckon on sth/doing sth,-,C2,phrasal verb,-
-,-,reckon with sth,-,C2,phrasal verb,-
-,-,a force to be reckoned with,-,C2,phrase,-
-,-,reconcile yourself to sth,-,C2,phrasal verb,-
-,-,red tape,IDIOM,C2,phrase,-
-,-,see red,IDIOM,C2,phrase,-
-,-,in the red,-,C2,phrase,-
-,-,reduce sb to sth/doing sth,-,C2,phrasal verb,-
-,-,reduce sth to sth,-,C2,phrasal verb,-
-,-,refer to sth,-,C2,phrasal verb,-
-,-,refer sb/sth to sb/sth,-,C2,phrasal verb,-
-,-,relative to sth,-,C2,phrase,-
-,-,reliance on sb/sth,-,C2,phrase,-
-,-,be reliant on sb/sth,-,C2,phrase,-
-,-,relieve sb of sth,-,C2,phrasal verb,-
-,-,be far removed from sth,-,C2,phrase,-
-,-,be in good/bad repair,-,C2,phrase,-
-,-,come to the/sb's rescue,-,C2,phrase,-
-,-,"bear a/little/no, etc. resemblance to sth/sb",-,C2,phrase,-
-,-,resign yourself to sth,-,C2,phrasal verb,-
-,-,resort to sth/ doing sth,-,C2,phrasal verb,-
-,-,a last resort,-,C2,phrase,-
-,-,"rest (sth) on/against, etc.",-,C2,phrase,-
-,-,retrace your steps,-,C2,phrase,-
-,-,"retreat to/into, etc.",-,C2,phrase,people: actions
-,-,in retrospect,-,C2,phrase,-
-,-,be a revelation,-,C2,phrase,-
-,-,the reverse,-,C2,phrase,-
-,-,revert to sth/doing sth,-,C2,phrasal verb,-
-,-,be revolted by sth,-,C2,phrase,-
-,-,a rough/bumpy ride,IDIOM,C2,phrase,-
-,-,the Right/right,-,C2,phrase,politics
-,-,"in its/his/their, etc. own right",-,C2,phrase,-
-,-,ring hollow,-,C2,phrase,communication
-,-,ring a bell,IDIOM,C2,phrase,-
-,-,a riot of sth,-,C2,phrase,-
-,-,run riot,IDIOM,C2,phrase,-
-,-,rip sb off,-,C2,phrasal verb,money
-,-,ripe for sth,-,C2,phrase,-
-,-,"rise to/through, etc.",-,C2,phrase,-
-,-,"sb's rise to fame/power, etc.",-,C2,phrase,-
-,-,give rise to sth,-,C2,phrase,-
-,-,run the risk of sth,-,C2,phrase,-
-,-,at your own risk,-,C2,phrase,-
-,-,rob sb of sth,-,C2,phrase,-
-,-,rock the boat,IDIOM,C2,phrase,-
-,-,set/start the ball rolling,IDIOM,C2,phrase,-
-,-,roll your eyes,-,C2,phrase,-
-,-,a roof over your head,-,C2,phrase,-
-,-,go through the roof,IDIOM,C2,phrase,-
-,-,hit the roof,IDIOM,C2,phrase,-
-,-,learn/know the ropes,IDIOM,C2,phrase,-
-,-,round of applause,-,C2,phrase,communication
-,-,rub it in,-,C2,phrase,-
-,-,bend/stretch the rules,-,C2,phrase,-
-,-,rule out sb/sth or rule sb/sth out,-,C2,phrasal verb,communication
-,-,"run sth along/over/through, etc. sth",-,C2,phrase,people: actions
-,-,be running at sth,-,C2,phrase,-
-,-,run wild,-,C2,phrase,-
-,-,make your blood run cold,IDIOM,C2,phrase,-
-,-,run wild,-,C2,phrase,-
-,-,run riot,IDIOM,C2,phrase,-
-,-,run the risk of sth,-,C2,phrase,-
-,-,run around,-,C2,phrasal verb,people: actions
-,-,run through sth,-,C2,phrasal verb,-
-,-,run up against sth,-,C2,phrasal verb,-
-,-,a run of sth,-,C2,phrase,-
-,-,make a run for it,-,C2,phrase,-
-,-,"second/third, etc. day/week, etc. running",-,C2,phrase,-
-,-,in a rut,IDIOM,C2,phrase,-
-,-,saddle sb with sth,-,C2,phrasal verb,-
-,-,safe and sound,-,C2,phrase,-
-,-,a safe bet,-,C2,phrase,-
-,-,set sail,-,C2,phrase,travel
-,-,be in the same boat,IDIOM,C2,phrase,-
-,-,to sb's satisfaction,-,C2,phrase,-
-,-,to say nothing of sth,-,C2,phrase,-
-,-,I dare say,-,C2,phrase,-
-,-,"scare the hell/life/living daylights, etc. out of sb",-,C2,phrase,-
-,-,behind the scenes,IDIOM,C2,phrase,-
-,-,"scramble down/out/up, etc.",-,C2,phrase,people: actions
-,-,not be/come up to scratch,IDIOM,C2,phrase,-
-,-,"scroll up/down/through, etc.",-,C2,phrase,technology
-,-,seal off sth or seal sth off,-,C2,phrasal verb,people: actions
-,-,out of season,-,C2,phrase,travel
-,-,"seat 4/12/200, etc.",-,C2,phrase,-
-,-,see that,-,C2,phrase,-
-,-,see sense,-,C2,phrase,-
-,-,see eye to eye (with sb),IDIOM,C2,phrase,-
-,-,see red,IDIOM,C2,phrase,-
-,-,(the) seeds of sth,-,C2,phrase,-
-,-,sell like hot cakes,IDIOM,C2,phrase,-
-,-,send shivers/a shiver down your spine,IDIOM,C2,phrase,-
-,-,send for sb,-,C2,phrasal verb,"communication, people: actions"
-,-,send sth out or send out sth,-,C2,phrasal verb,people: actions
-,-,make sense of sth,-,C2,phrase,-
-,-,see sense,-,C2,phrase,-
-,-,serve a/the purpose,-,C2,phrase,-
-,-,"set guidelines/standards, etc.",-,C2,phrase,-
-,-,"set sth down/on, etc.",-,C2,phrase,people: actions
-,-,set fire to sth; set sth on fire,-,C2,phrase,-
-,-,set sail,-,C2,phrase,travel
-,-,set your sights on sth,IDIOM,C2,phrase,-
-,-,set off sth or set sth off,-,C2,phrasal verb,-
-,-,set out,AIM,C2,phrasal verb,-
-,-,settle (sb) down,-,C2,phrasal verb,-
-,-,beyond/without a/the shadow of a doubt,-,C2,phrase,-
-,-,shake off sth or shake sth off,-,C2,phrasal verb,body and health
-,-,shake up sb or shake sb up,-,C2,phrasal verb,-
-,-,all shapes and sizes,-,C2,phrase,describing things
-,-,take shape,-,C2,phrase,-
-,-,out of shape,-,C2,phrase,body and health
-,-,your (fair) share of sth,-,C2,phrase,-
-,-,"a sharp contrast/difference, etc.",-,C2,phrase,-
-,-,a sharp pain,-,C2,phrase,body and health
-,-,"a sharp bend/turn, etc.",-,C2,phrase,-
-,-,shed light on,-,C2,phrase,-
-,-,"shelter from/in/under, etc.",-,C2,phrase,-
-,-,send shivers/a shiver down your spine,IDIOM,C2,phrase,-
-,-,"shoot across/out/up, etc.",-,C2,phrase,people: actions
-,-,cut sth short or cut short sth,-,C2,phrase,-
-,-,fall short of sth,-,C2,phrase,-
-,-,fall short of sth,-,C2,phrase,-
-,-,stop short of sth/doing sth,-,C2,phrase,-
-,-,a shoulder to cry on,IDIOM,C2,phrase,-
-,-,have a chip on your shoulder,IDIOM,C2,phrase,-
-,-,shower sb with sth,-,C2,phrase,-
-,-,put sth to one side,-,C2,phrase,people: actions
-,-,on the side,-,C2,phrase,-
-,-,at/by your side,-,C2,phrase,-
-,-,lose sight of sth,IDIOM,C2,phrase,-
-,-,catch sight of sth,-,C2,phrase,-
-,-,set your sights on sth,IDIOM,C2,phrase,-
-,-,"sit sb down/at/in, etc.",-,C2,phrase,-
-,-,all shapes and sizes,-,C2,phrase,describing things
-,-,sketch sth out,-,C2,phrasal verb,-
-,-,a slap in the face,IDIOM,C2,phrase,-
-,-,sleep on it,-,C2,phrase,-
-,-,not sleep a wink,-,C2,phrase,-
-,-,sleep with sb,-,C2,phrasal verb,relationships
-,-,lose sleep over something,IDIOM,C2,phrase,-
-,-,have sth up your sleeve,IDIOM,C2,phrase,-
-,-,"slip sth into/through, etc.",-,C2,phrase,people: actions
-,-,"slip out/through, etc.",-,C2,phrase,-
-,-,slip your mind,IDIOM,C2,phrase,-
-,-,slip away,DISAPPEAR,C2,phrasal verb,-
-,-,slip away,LEAVE,C2,phrasal verb,-
-,-,slip away,DIE,C2,phrasal verb,-
-,-,slip away,TIME,C2,phrasal verb,-
-,-,slip out,SAY SOMETHING,C2,phrasal verb,communication
-,-,slip up,-,C2,phrasal verb,-
-,-,be slow to do sth; be slow in doing sth,-,C2,phrase,-
-,-,snap (sth) open/shut/together,-,C2,phrase,people: actions
-,-,"sneak into/out/around, etc.",-,C2,phrase,people: actions
-,-,"sneak sth into/out of/through, etc.",-,C2,phrase,people: actions
-,-,sneak a look/glance at sb/sth,-,C2,phrase,people: actions
-,-,be snowed in,-,C2,phrase,-
-,-,be snowed under,-,C2,phrase,-
-,-,so much for...,-,C2,phrase,-
-,-,only so much/many,-,C2,phrase,-
-,-,I told you so,-,C2,phrase,communication
-,-,so far so good,-,C2,phrase,-
-,-,every so often,-,C2,phrase,-
-,-,so to speak,-,C2,phrase,communication
-,-,have a soft spot for sb/sth,IDIOM,C2,phrase,-
-,-,be something,-,C2,phrase,-
-,-,something of a sth,-,C2,phrase,-
-,-,something like,-,C2,phrase,-
-,-,would sooner,-,C2,phrase,-
-,-,a sore point,IDIOM,C2,phrase,-
-,-,body and soul,-,C2,phrase,-
-,-,keep body and soul together,IDIOM,C2,phrase,-
-,-,the sound of sth,-,C2,phrase,-
-,-,safe and sound,-,C2,phrase,-
-,-,"spare no effort/expense, etc.",-,C2,phrase,-
-,-,spare a thought for sb,-,C2,phrase,-
-,-,so to speak,-,C2,phrase,communication
-,-,speaks for itself,-,C2,phrase,-
-,-,speak volumes,IDIOM,C2,phrase,communication
-,-,speak your mind,-,C2,phrase,-
-,-,not be on speaking terms,-,C2,phrase,relationships
-,-,free speech/freedom of speech,-,C2,phrase,-
-,-,spin (sb) around/round,-,C2,phrasal verb,people: actions
-,-,send shivers/a shiver down your spine,IDIOM,C2,phrase,-
-,-,a downward spiral,-,C2,phrase,-
-,-,splash out,-,C2,phrasal verb,-
-,-,make a splash,IDIOM,C2,phrase,-
-,-,have a soft spot for sb/sth,IDIOM,C2,phrase,-
-,-,put sb on the spot,IDIOM,C2,phrase,-
-,-,on the spot,IDIOM,C2,phrase,-
-,-,the spotlight,-,C2,phrase,-
-,-,"spring back/forward/out, etc.",-,C2,phrase,-
-,-,spring to mind,-,C2,phrase,-
-,-,spring up,-,C2,phrasal verb,-
-,-,spring from sth,-,C2,phrasal verb,-
-,-,on the spur of the moment,IDIOM,C2,phrase,-
-,-,spy on sb,-,C2,phrasal verb,-
-,-,"bomb/drug/fraud, etc. squad",-,C2,phrase,-
-,-,"death/firing/hit, etc. squad",-,C2,phrase,-
-,-,squeeze sb/sth in or squeeze in sb/sth,-,C2,phrasal verb,-
-,-,"stage a concert/show, etc.",-,C2,phrase,"arts and media, people: actions"
-,-,be at stake,-,C2,phrase,-
-,-,it stands to reason,-,C2,phrase,-
-,-,stand trial,-,C2,phrase,crime
-,-,stand to gain/lose sth,-,C2,phrase,-
-,-,where you stand (with sb),-,C2,phrase,-
-,-,stand a chance,-,C2,phrase,-
-,-,where sb stands (on sth),-,C2,phrase,-
-,-,as it stands,-,C2,phrase,-
-,-,stand your ground,IDIOM,C2,phrase,-
-,-,not stand for sth,ACCEPT,C2,phrase,people: personality
-,-,stand in,-,C2,phrasal verb,-
-,-,make/take a stand,-,C2,phrase,-
-,-,make a start,-,C2,phrase,people: actions
-,-,stay put,-,C2,phrase,-
-,-,stay out of sth ,-,C2,phrasal verb,-
-,-,steady job/work,-,C2,phrase,work
-,-,let off steam,IDIOM,C2,phrase,-
-,-,steer clear of sb/sth,-,C2,phrase,-
-,-,retrace your steps,-,C2,phrase,-
-,-,step down,-,C2,phrasal verb,work
-,-,stick by sb ,-,C2,phrasal verb,relationships
-,-,stick up for sb/sth ,-,C2,phrasal verb,communication
-,-,"stiff drink/whisky/vodka, etc.",-,C2,phrase,food and drink
-,-,stir up sth or stir sth up ,-,C2,phrasal verb,-
-,-,take stock (of sth),-,C2,phrase,-
-,-,a stone's throw,IDIOM,C2,phrase,-
-,-,leave no stone unturned,-,C2,phrase,-
-,-,stop short of sth/doing sth,-,C2,phrase,-
-,-,store up sth,KEEP,C2,phrasal verb,-
-,-,keep a straight face,IDIOM,C2,phrase,-
-,-,be streets ahead (of sb/sth),IDIOM,C2,phrase,-
-,-,"stretch away/into, etc.",-,C2,phrase,-
-,-,strike sb as sth,-,C2,phrase,-
-,-,strike a match,-,C2,phrase,-
-,-,"strike gold, oil, etc.",-,C2,phrase,-
-,-,a string of sth,-,C2,phrase,-
-,-,pull strings,IDIOM,C2,phrase,-
-,-,no strings (attached),IDIOM,C2,phrase,-
-,-,a stroke of luck,-,C2,phrase,-
-,-,"a strong chance/possibility, etc.",-,C2,phrase,-
-,-,be still going strong,-,C2,phrase,-
-,-,"strong opposition/support, etc.",-,C2,phrase,-
-,-,be/get stuck with sb/sth,-,C2,phrase,-
-,-,know your stuff,IDIOM,C2,phrase,-
-,-,"stuff sth in/into/behind, etc.",-,C2,phrase,relationships
-,-,stumble across/on/upon sth/sb,-,C2,phrasal verb,-
-,-,cramp sb's style,-,C2,phrase,-
-,-,subject to sth,-,C2,phrase,-
-,-,drop it/the subject,-,C2,phrase,communication
-,-,subject sb/sth to sth,-,C2,phrasal verb,-
-,-,the substance of sth,-,C2,phrase,-
-,-,ever such a,-,C2,phrase,-
-,-,a suggestion of/that sth,-,C2,phrase,-
-,-,follow suit,-,C2,phrase,-
-,-,sure enough,-,C2,phrase,-
-,-,"swallow your anger/disappointment/pride, etc.",-,C2,phrase,-
-,-,"sweep along/into/past, etc.",-,C2,phrase,people: actions
-,-,a double-edged sword,IDIOM,C2,phrase,-
-,-,the tail end of sth,-,C2,phrase,-
-,-,take sth as it comes,-,C2,phrase,-
-,-,I take it (that),-,C2,phrase,-
-,-,not take kindly to sth,-,C2,phrase,-
-,-,take the law into your own hands,-,C2,phrase,-
-,-,take exception to sth,-,C2,phrase,-
-,-,take sth to heart,IDIOM,C2,phrase,-
-,-,take the plunge,IDIOM,C2,phrase,-
-,-,take shape,-,C2,phrase,-
-,-,take stock (of sth),-,C2,phrase,-
-,-,take its toll,-,C2,phrase,-
-,-,take a turn for the better/worse,-,C2,phrase,-
-,-,take in sth or take sth in,-,C2,phrasal verb,-
-,-,take over,-,C2,phrasal verb,-
-,-,your take on sth,-,C2,phrase,-
-,-,give and take,IDIOM,C2,phrase,-
-,-,talk about sth/doing sth,-,C2,phrase,communication
-,-,talk sb out of sth/doing sth,-,C2,phrasal verb,communication
-,-,talk sth through or talk through sth,-,C2,phrasal verb,-
-,-,"target audience/market, etc.",-,C2,phrase,-
-,-,be in good taste,-,C2,phrase,-
-,-,a taste for sth,-,C2,phrase,-
-,-,be in bad/poor taste,-,C2,phrase,-
-,-,teach sb a lesson,-,C2,phrase,-
-,-,(be) torn between sth and sth,-,C2,phrase,-
-,-,tear apart sth or tear sth apart,DESTROY,C2,phrasal verb,-
-,-,tear apart sth or tear sth apart,CRITICIZE,C2,phrasal verb,-
-,-,tear down sth or tear sth down,-,C2,phrasal verb,-
-,-,(I'll) tell you what,-,C2,phrase,-
-,-,I told you so,-,C2,phrase,communication
-,-,keep your temper,-,C2,phrase,people: personality
-,-,"at the tender age of 8/17/25, etc.",-,C2,phrase,-
-,-,"be on good/bad/friendly, etc. terms",-,C2,phrase,relationships
-,-,not be on speaking terms,-,C2,phrase,relationships
-,-,come to terms with sth,-,C2,phrase,-
-,-,in no uncertain terms,-,C2,phrase,communication
-,-,in that,-,C2,phrase,-
-,-,this and that,-,C2,phrase,-
-,-,through thick and thin,IDIOM,C2,phrase,-
-,-,thick and fast,-,C2,phrase,-
-,-,wear thin,IDIOM,C2,phrase,-
-,-,through thick and thin,IDIOM,C2,phrase,-
-,-,vanish into thin air,-,C2,phrase,-
-,-,do your own thing,IDIOM,C2,phrase,-
-,-,for one thing,-,C2,phrase,communication
-,-,the next thing I knew,-,C2,phrase,communication
-,-,not think much of sb/sth,-,C2,phrase,-
-,-,Who would have thought...?,-,C2,phrase,-
-,-,think highly/a lot of sb/sth,-,C2,phrase,-
-,-,I dread to think,-,C2,phrase,-
-,-,come to think of it,-,C2,phrase,communication
-,-,think ahead,-,C2,phrasal verb,-
-,-,think back,-,C2,phrasal verb,-
-,-,a thirst for sth,-,C2,phrase,-
-,-,this and that,-,C2,phrase,-
-,-,spare a thought for sb,-,C2,phrase,-
-,-,train of thought,-,C2,phrase,-
-,-,thread a needle,-,C2,phrase,people: actions
-,-,"thread your way through/between, etc.",-,C2,phrase,people: actions
-,-,on the threshold of sth,-,C2,phrase,-
-,-,bring a lump to your throat,IDIOM,C2,phrase,-
-,-,the throne,-,C2,phrase,-
-,-,"throw sth around/down/on, etc.",-,C2,phrase,people: actions
-,-,throw caution to the wind,IDIOM,C2,phrase,-
-,-,throw sb in at the deep end,IDIOM,C2,phrase,-
-,-,a stone's throw,IDIOM,C2,phrase,-
-,-,throw in the towel,IDIOM,C2,phrase,-
-,-,a clap of thunder,-,C2,phrase,-
-,-,tie the knot,IDIOM,C2,phrase,-
-,-,ties,-,C2,phrase,relationships
-,-,a tight corner,IDIOM,C2,phrase,-
-,-,tighten your belt,IDIOM,C2,phrase,money
-,-,time after time,-,C2,phrase,-
-,-,have no time for sb/sth,-,C2,phrase,-
-,-,at one time or another,-,C2,phrase,-
-,-,give sb a hard time,-,C2,phrase,-
-,-,at the best of times,-,C2,phrase,-
-,-,be the tip of the iceberg,IDIOM,C2,phrase,-
-,-,"tip sth into/onto/out of, etc. sth",-,C2,phrase,people: actions
-,-,tip sb off or tip off sb,-,C2,phrasal verb,-
-,-,tire of sth/sb/doing sth ,-,C2,phrasal verb,people: personality
-,-,to go,-,C2,phrase,-
-,-,to death,-,C2,phrase,-
-,-,"to sb's disappointment/relief/surprise, etc.",-,C2,phrase,-
-,-,to all intents and purposes,-,C2,phrase,-
-,-,to the point,-,C2,phrase,-
-,-,to sb's satisfaction,-,C2,phrase,-
-,-,keep sb on their toes,IDIOM,C2,phrase,-
-,-,by the same token,-,C2,phrase,-
-,-,take its toll,-,C2,phrase,-
-,-,grit your teeth,IDIOM,C2,phrase,-
-,-,over the top,-,C2,phrase,describing things
-,-,the top,-,C2,phrase,-
-,-,be/feel on top of the world,IDIOM,C2,phrase,-
-,-,from top to bottom,-,C2,phrase,-
-,-,be topped with sth,-,C2,phrase,-
-,-,top sth off or top off sth,-,C2,phrasal verb,-
-,-,"toss sth away/into/on, etc.",-,C2,phrase,people: actions
-,-,toss and turn,-,C2,phrase,-
-,-,not touch sb/sth,-,C2,phrase,-
-,-,a touch,-,C2,phrase,describing things
-,-,touch and go,IDIOM,C2,phrase,-
-,-,be/get out of touch,-,C2,phrase,-
-,-,throw in the towel,IDIOM,C2,phrase,-
-,-,off the beaten track,IDIOM,C2,phrase,-
-,-,a fast track (to sth),IDIOM,C2,phrase,-
-,-,track down sb/sth or track sb/sth down ,-,C2,phrasal verb,people: actions
-,-,"trail after/behind/along, etc.",-,C2,phrase,people: actions
-,-,train of thought,-,C2,phrase,-
-,-,trial and error,-,C2,phrase,-
-,-,stand trial,-,C2,phrase,crime
-,-,pay tribute to sb/sth,-,C2,phrase,communication
-,-,do the trick,-,C2,phrase,-
-,-,"trudge along/through/up, etc.",-,C2,phrase,-
-,-,be in tune with sb/sth,-,C2,phrase,-
-,-,turn your back on sb/sth,-,C2,phrase,-
-,-,turn over a new leaf,IDIOM,C2,phrase,-
-,-,turn your nose up at sth,IDIOM,C2,phrase,-
-,-,toss and turn,-,C2,phrase,-
-,-,take a turn for the better/worse,-,C2,phrase,-
-,-,the turn of the century,-,C2,phrase,-
-,-,turn of events,-,C2,phrase,-
-,-,not be sb's type,-,C2,phrase,people: personality
-,-,in no uncertain terms,-,C2,phrase,communication
-,-,under your breath,-,C2,phrase,communication
-,-,down under,IDIOM,C2,phrase,-
-,-,under your nose,IDIOM,C2,phrase,-
-,-,be under way,-,C2,phrase,-
-,-,be/feel under the weather,IDIOM,C2,phrase,body and health
-,-,undertake to do sth,-,C2,phrase,-
-,-,get underway,-,C2,phrase,-
-,-,an unknown quantity,IDIOM,C2,phrase,-
-,-,unsure of yourself,-,C2,phrase,people: personality
-,-,unusually for sb,-,C2,phrase,-
-,-,not be up to much,-,C2,phrase,-
-,-,an uphill battle/struggle/task,-,C2,phrase,-
-,-,the upper limit,-,C2,phrase,-
-,-,get/gain the upper hand,IDIOM,C2,phrase,-
-,-,upwards of sth,-,C2,phrase,-
-,-,urge sb on,-,C2,phrasal verb,-
-,-,the use of sth,-,C2,phrase,-
-,-,come in useful,-,C2,phrase,-
-,-,a vain attempt/effort/hope,-,C2,phrase,-
-,-,a vehicle for sth/doing sth,-,C2,phrase,communication
-,-,give vent to,-,C2,phrase,-
-,-,"vent your anger/frustration, etc.",-,C2,phrase,-
