Root,Serial,Word,CurNode,CurTime,NextTime
7457,00-7457-0-0,acrobatic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7458,00-7458-0-0,embezzlement,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1139,00-1139-0-0,confirmation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7459,00-7459-0-0,poultry,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1141,00-1141-0-0,confront,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7460,00-7460-0-0,teem,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
697,00-0697-0-0,brochure,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1722,00-1722-0-0,dock,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7461,00-7461-0-0,glacial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7462,00-7462-0-0,invalid,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7463,00-7463-0-0,encase,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7464,00-7464-0-0,incendiary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2071,00-2071-0-0,expedition,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5475,00-5475-0-0,spouse,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3450,00-3450-0-0,maintenance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
157,00-0157-0-0,advocate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1177,00-1177-0-0,constitution,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2847,00-2847-0-0,imitate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7465,00-7465-0-0,sporadically,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7466,00-7466-0-0,blast,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7467,00-7467-0-0,liquor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3042,00-3042-0-0,integral,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7468,00-7468-0-0,acclimatize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3140,00-3140-0-0,itinerary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7469,00-7469-0-0,daunt,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6074,00-6074-0-0,trek,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4346,00-4346-0-0,predominant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7470,00-7470-0-0,laterality,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7471,00-7471-0-0,reluctance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4739,00-4739-0-0,relevance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7472,00-7472-0-0,hallowed,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7473,00-7473-0-0,stainless,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
383,00-0383-0-0,assign,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4129,00-4129-0-0,pension,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7474,00-7474-0-0,eruption,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7475,00-7475-0-0,truce,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7476,00-7476-0-0,shatter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7477,00-7477-0-0,shutter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
814,00-0814-0-0,cargo,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7478,00-7478-0-0,freight,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4450,00-4450-0-0,prohibit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5850,00-5850-0-0,territory,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7479,00-7479-0-0,mock,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7480,00-7480-0-0,commentary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7481,00-7481-0-0,arcade,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3099,00-3099-0-0,invade,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7482,00-7482-0-0,engrave,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1671,00-1671-0-0,displace,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7483,00-7483-0-0,dormant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7484,00-7484-0-0,overrate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7485,00-7485-0-0,conformity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6020,00-6020-0-0,toxic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7486,00-7486-0-0,toxicity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7487,00-7487-0-0,noxious,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7488,00-7488-0-0,obnoxious,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7489,00-7489-0-0,sundial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5253,00-5253-0-0,simultaneous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
391,00-0391-0-0,assumption,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7490,00-7490-0-0,unravel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7491,00-7491-0-0,patent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7492,00-7492-0-0,rim,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7493,00-7493-0-0,flask,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1304,00-1304-0-0,crawl,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5677,00-5677-0-0,superficial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7494,00-7494-0-0,stationary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1051,00-1051-0-0,commence,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7495,00-7495-0-0,hatch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7496,00-7496-0-0,cascade,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3280,00-3280-0-0,leaflet,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7497,00-7497-0-0,estuary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7498,00-7498-0-0,ornamental,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7499,00-7499-0-0,synchronize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7500,00-7500-0-0,derelict,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7501,00-7501-0-0,demolition,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7502,00-7502-0-0,veterinarian,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7503,00-7503-0-0,pamper,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7504,00-7504-0-0,entrust,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7505,00-7505-0-0,sleek,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5579,00-5579-0-0,stream,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7506,00-7506-0-0,deter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1757,00-1757-0-0,draft,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7507,00-7507-0-0,crockery,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7508,00-7508-0-0,relay,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2336,00-2336-0-0,formidable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7509,00-7509-0-0,charter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3585,00-3585-0-0,mingle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7510,00-7510-0-0,behalf,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7511,00-7511-0-0,dispense,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7512,00-7512-0-0,plush,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7513,00-7513-0-0,opulent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7514,00-7514-0-0,dispiriting,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6173,00-6173-0-0,underlying,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7515,00-7515-0-0,lull,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2901,00-2901-0-0,incident,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7516,00-7516-0-0,salinity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4438,00-4438-0-0,profile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7517,00-7517-0-0,culminate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7518,00-7518-0-0,preface,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7519,00-7519-0-0,skim,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4311,00-4311-0-0,postpone,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7520,00-7520-0-0,brew,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7521,00-7521-0-0,brewery,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7522,00-7522-0-0,consist,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7523,00-7523-0-0,dome,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7524,00-7524-0-0,apparatus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2566,00-2566-0-0,grim,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
127,00-0127-0-0,adjacent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1258,00-1258-0-0,correspond,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7525,00-7525-0-0,subordinate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7526,00-7526-0-0,ordinate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7527,00-7527-0-0,abscissa,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7528,00-7528-0-0,vigorous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7529,00-7529-0-0,hasty,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7530,00-7530-0-0,redress,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2237,00-2237-0-0,finite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7531,00-7531-0-0,compensation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7532,00-7532-0-0,commission,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7533,00-7533-0-0,terrestrial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7534,00-7534-0-0,predominate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7535,00-7535-0-0,incompatible,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1171,00-1171-0-0,consistent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7536,00-7536-0-0,indigenous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1318,00-1318-0-0,crew,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1015,00-1015-0-0,coincide,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7537,00-7537-0-0,concur,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1016,00-1016-0-0,coincidence,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7538,00-7538-0-0,cord,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7539,00-7539-0-0,flicker,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7540,00-7540-0-0,scriptural,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3052,00-3052-0-0,intense,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2852,00-2852-0-0,immense,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7541,00-7541-0-0,robust,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7542,00-7542-0-0,erroneous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7543,00-7543-0-0,spoilage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7544,00-7544-0-0,binoculars,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1966,00-1966-0-0,envisage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6492,00-6492-0-0,welfare,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7545,00-7545-0-0,incline,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2903,00-2903-0-0,inclination,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
65,00-0065-0-0,absurd,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2103,00-2103-0-0,external,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
583,00-0583-0-0,bizarre,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3033,00-3033-0-0,institution,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7546,00-7546-0-0,faculty,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1492,00-1492-0-0,democratic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2567,00-2567-0-0,grin,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7547,00-7547-0-0,latitude,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3574,00-3574-0-0,mild,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7548,00-7548-0-0,destructive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1647,00-1647-0-0,discriminate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1022,00-1022-0-0,collapse,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3673,00-3673-0-0,mount,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
422,00-0422-0-0,audition,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1696,00-1696-0-0,distort,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7549,00-7549-0-0,jerk,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7550,00-7550-0-0,perimeter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7551,00-7551-0-0,parameter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7552,00-7552-0-0,metaphorical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7553,00-7553-0-0,rendition,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4162,00-4162-0-0,perspective,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4805,00-4805-0-0,resemble,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5437,00-5437-0-0,speculation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3644,00-3644-0-0,monotonous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7554,00-7554-0-0,repertoire,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7555,00-7555-0-0,turbid,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4357,00-4357-0-0,preliminary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7556,00-7556-0-0,stereoscopic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4904,00-4904-0-0,ritual,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7557,00-7557-0-0,courtship,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7558,00-7558-0-0,rudimentary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5718,00-5718-0-0,survey,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5371,00-5371-0-0,sole,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7559,00-7559-0-0,gleam,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
999,00-0999-0-0,clumsy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
373,00-0373-0-0,aspiration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
758,00-0758-0-0,cable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7560,00-7560-0-0,impair,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5501,00-5501-0-0,stale,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7561,00-7561-0-0,decipher,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7562,00-7562-0-0,exhilaration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
75,00-0075-0-0,access,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
229,00-0229-0-0,alternative,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5432,00-5432-0-0,specimen,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5568,00-5568-0-0,strand,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3108,00-3108-0-0,investigate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7563,00-7563-0-0,divine,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3283,00-3283-0-0,leap,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7564,00-7564-0-0,reliance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7565,00-7565-0-0,amplify,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3966,00-3966-0-0,orthodox,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7566,00-7566-0-0,loath,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7567,00-7567-0-0,acupuncture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7568,00-7568-0-0,disenchantment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7569,00-7569-0-0,enchantment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7570,00-7570-0-0,enchanting,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4872,00-4872-0-0,revival,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7571,00-7571-0-0,foster,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4137,00-4137-0-0,perception,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2105,00-2105-0-0,extinction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3365,00-3365-0-0,literate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7572,00-7572-0-0,ascribe,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2662,00-2662-0-0,heap,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1687,00-1687-0-0,dissertation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7573,00-7573-0-0,installment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2127,00-2127-0-0,facilitate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2129,00-2129-0-0,facility,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6045,00-6045-0-0,tranquility,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1232,00-1232-0-0,conviction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7574,00-7574-0-0,con-fiction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7575,00-7575-0-0,compress,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1912,00-1912-0-0,enclose,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5689,00-5689-0-0,supplement,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7576,00-7576-0-0,derive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7577,00-7577-0-0,entail,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5219,00-5219-0-0,shuttle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1771,00-1771-0-0,dreadful,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7578,00-7578-0-0,compatriot,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5434,00-5434-0-0,spectator,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
427,00-0427-0-0,authorize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7579,00-7579-0-0,meteorology,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7580,00-7580-0-0,merchandising,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7581,00-7581-0-0,populate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1929,00-1929-0-0,engage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7582,00-7582-0-0,dictation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1185,00-1185-0-0,consultant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7583,00-7583-0-0,molecule,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7584,00-7584-0-0,optimum,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7585,00-7585-0-0,cavort,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7586,00-7586-0-0,exuberant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7587,00-7587-0-0,engross,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7588,00-7588-0-0,prowess,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7589,00-7589-0-0,adjunct,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7590,00-7590-0-0,complementary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1094,00-1094-0-0,compliment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7591,00-7591-0-0,concur,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7592,00-7592-0-0,exodus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7593,00-7593-0-0,holistic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
