Root,Serial,Level,Part of Speech,addition,Explaination,ExplainationE,ExplainationC
5316,01-5316-01-1,A1,adjective,-,,-,-
5318,01-5318-01-1,A1,adjective,-,,-,-
5318,01-5318-01-2,A1,adjective,-,,-,-
5324,01-5324-12-1,A1,verb,-,,-,-
5326,01-5326-08-1,A1,noun,-,,-,-
5340,01-5340-08-1,A1,noun,-,,-,-
5381,01-5381-05-1,A1,determiner,-,,-,-
5381,01-5381-11-2,A1,pronoun,-,,-,-
5381,01-5381-11-3,A1,pronoun,-,,-,-
5385,01-5385-11-1,A1,pronoun,-,,-,-
5386,01-5386-02-1,A1,adverb,-,,-,-
5389,01-5389-08-1,A1,noun,-,,-,-
5397,01-5397-01-1,A1,adjective,-,,-,-
5402,01-5402-08-1,A1,noun,-,,-,-
5420,01-5420-12-1,A1,verb,-,,-,-
5420,01-5420-12-2,A1,verb,-,,-,-
5468,01-5468-08-1,A1,noun,-,,-,-
5468,01-5468-08-2,A1,noun,-,,-,-
5512,01-5512-12-1,A1,verb,-,,-,-
5519,01-5519-08-1,A1,noun,-,,-,-
5526,01-5526-12-1,A1,verb,-,,-,-
5557,01-5557-12-1,A1,verb,-,,-,-
5557,01-5557-08-2,A1,noun,-,,-,-
5580,01-5580-08-1,A1,noun,-,,-,-
5608,01-5608-08-1,A1,noun,-,,-,-
5610,01-5610-12-1,A1,verb,-,,-,-
5620,01-5620-08-1,A1,noun,-,,-,-
5653,01-5653-08-1,A1,noun,-,,-,-
5665,01-5665-08-1,A1,noun,-,,-,-
5668,01-5668-08-1,A1,noun,-,,-,-
0037,01-0037-08-1,A1,noun,-,,-,-
5683,01-5683-08-1,A1,noun,-,,-,-
5739,01-5739-01-1,A1,adjective,-,,-,-
5743,01-5743-12-1,A1,verb,-,,-,-
5747,01-5747-08-1,A1,noun,-,,-,-
5765,01-5765-08-1,A1,noun,-,,-,-
5775,01-5775-12-1,A1,verb,-,,-,-
5775,01-5775-12-2,A1,verb,-,,-,-
5781,01-5781-12-1,A1,verb,-,,-,-
5784,01-5784-01-1,A1,adjective,-,,-,-
5796,01-5796-08-1,A1,noun,-,,-,-
5798,01-5798-08-1,A1,noun,-,,-,-
5799,01-5799-12-1,A1,verb,-,,-,-
5800,01-5800-08-1,A1,noun,-,,-,-
5821,01-5821-08-1,A1,noun,-,,-,-
5821,01-5821-08-2,A1,noun,-,,-,-
5822,01-5822-12-1,A1,verb,-,,-,-
5830,01-5830-09-1,A1,number,-,,-,-
5835,01-5835-08-1,A1,noun,-,,-,-
5855,01-5855-08-1,A1,noun,-,,-,-
5861,01-5861-10-1,A1,preposition,-,,-,-
5866,01-5866-06-1,A1,exclamation,-,,-,-
5863,01-5863-06-1,A1,exclamation,-,,-,-
5867,01-5867-05-1,A1,determiner,-,,-,-
5867,01-5867-05-2,A1,determiner,-,,-,-
5867,01-5867-11-3,A1,pronoun,-,,-,-
5867,01-5867-11-4,A1,pronoun,-,,-,-
5868,01-5868-05-1,A1,determiner,-,,-,-
5868,01-5868-05-2,A1,determiner,-,,-,-
5868,01-5868-05-3,A1,determiner,-,,-,-
5882,01-5882-05-1,A1,determiner,-,,-,-
5884,01-5884-11-1,A1,pronoun,-,,-,-
5887,01-5887-02-1,A1,adverb,-,,-,-
5887,01-5887-02-2,A1,adverb,-,,-,-
5894,01-5894-02-1,A1,adverb,-,,-,-
5894,01-5894-02-2,A1,adverb,-,,-,-
5899,01-5899-05-1,A1,determiner,-,,-,-
5901,01-5901-11-1,A1,pronoun,-,,-,-
5906,01-5906-08-1,A1,noun,-,,-,-
5907,01-5907-12-1,A1,verb,-,,-,-
5907,01-5907-12-2,A1,verb,-,,-,-
5912,01-5912-09-1,A1,number,-,,-,-
5914,01-5914-05-1,A1,determiner,-,,-,-
5914,01-5914-05-2,A1,determiner,-,,-,-
5914,01-5914-05-3,A1,determiner,-,,-,-
5917,01-5917-05-1,A1,determiner,-,,-,-
5927,01-5927-09-1,A1,number,-,,-,-
0040,01-0040-08-1,A1,noun,-,,-,-
5945,01-5945-08-1,A1,noun,-,,-,-
5956,01-5956-08-1,A1,noun,-,,-,-
5966,01-5966-01-1,A1,adjective,-,,-,-
5972,01-5972-10-1,A1,preposition,-,,-,-
5972,01-5972-10-2,A1,preposition,-,,-,-
5972,01-5972-10-3,A1,preposition,-,,-,-
5975,01-5975-02-1,A1,adverb,-,,-,-
5975,01-5975-08-2,A1,noun,-,,-,-
5979,01-5979-02-1,A1,adverb,-,,-,-
5980,01-5980-08-1,A1,noun,-,,-,-
5986,01-5986-08-1,A1,noun,-,,-,-
5988,01-5988-08-1,A1,noun,-,,-,-
5988,01-5988-02-2,A1,adverb,-,,-,-
5992,01-5992-02-1,A1,adverb,-,,-,-
5993,01-5993-02-1,A1,adverb,-,,-,-
5995,01-5995-08-1,A1,noun,-,,-,-
6019,01-6019-08-1,A1,noun,-,,-,-
6038,01-6038-08-1,A1,noun,-,,-,-
6064,01-6064-12-1,A1,verb,-,,-,-
6073,01-6073-08-1,A1,noun,-,,-,-
6100,01-6100-08-1,A1,noun,-,,-,-
0038,01-0038-08-1,A1,noun,-,,-,-
0041,01-0041-08-1,A1,noun,-,,-,-
0039,01-0039-08-1,A1,noun,-,,-,-
6123,01-6123-09-1,A1,number,-,,-,-
6122,01-6122-09-1,A1,number,-,,-,-
6128,01-6128-09-1,A1,number,-,,-,-
6167,01-6167-10-1,A1,preposition,-,,-,-
6178,01-6178-12-1,A1,verb,-,,-,-
6233,01-6233-08-1,A1,noun,-,,-,-
6279,01-6279-10-1,A1,preposition,-,,-,-
6290,01-6290-02-1,A1,adverb,-,,-,-
6313,01-6313-11-1,A1,pronoun,-,,-,-
6315,01-6315-12-1,A1,verb,-,,-,-
6350,01-6350-08-1,A1,noun,-,,-,-
6368,01-6368-02-1,A1,adverb,-,,-,-
6385,01-6385-08-1,A1,noun,-,,-,-
6404,01-6404-12-1,A1,verb,-,,-,-
6404,01-6404-12-2,A1,verb,-,,-,-
6433,01-6433-12-1,A1,verb,-,,-,-
6434,01-6434-08-1,A1,noun,-,,-,-
6435,01-6435-08-1,A1,noun,-,,-,-
6437,01-6437-12-1,A1,verb,-,,-,-
6440,01-6440-08-1,A1,noun,-,,-,-
6443,01-6443-12-1,A1,verb,-,,-,-
6448,01-6448-01-1,A1,adjective,-,,-,-
6455,01-6455-12-1,A1,verb,-,,-,-
6455,01-6455-12-2,A1,verb,-,,-,-
6460,01-6460-12-1,A1,verb,-,,-,-
6460,01-6460-08-2,A1,noun,-,,-,-
6461,01-6461-08-1,A1,noun,-,,-,-
6466,01-6466-11-1,A1,pronoun,-,,-,-
6473,01-6473-12-1,A1,verb,-,,-,-
6475,01-6475-08-1,A1,noun,-,,-,-
6480,01-6480-08-1,A1,noun,-,,-,-
0042,01-0042-08-1,A1,noun,-,,-,-
6483,01-6483-08-1,A1,noun,-,,-,-
6483,01-6483-08-2,A1,noun,-,,-,-
6485,01-6485-08-1,A1,noun,-,,-,-
6493,01-6493-02-1,A1,adverb,-,,-,-
6493,01-6493-01-2,A1,adjective,-,,-,-
6493,01-6493-06-3,A1,exclamation,-,,-,-
6510,01-6510-11-1,A1,pronoun,-,,-,-
6510,01-6510-05-2,A1,determiner,-,,-,-
6515,01-6515-02-1,A1,adverb,-,,-,-
6517,01-6517-02-1,A1,adverb,-,,-,-
6523,01-6523-05-1,A1,determiner,-,,-,-
6530,01-6530-01-1,A1,adjective,-,,-,-
6531,01-6531-11-1,A1,pronoun,-,,-,-
6538,01-6538-02-1,A1,adverb,-,,-,-
6547,01-6547-08-1,A1,noun,-,,-,-
6552,01-6552-07-1,A1,modal verb,-,,-,-
6558,01-6558-08-1,A1,noun,-,,-,-
6560,01-6560-08-1,A1,noun,-,,-,-
6564,01-6564-08-1,A1,noun,-,,-,-
6568,01-6568-08-1,A1,noun,-,,-,-
6577,01-6577-10-1,A1,preposition,-,,-,-
6577,01-6577-10-2,A1,preposition,-,,-,-
6587,01-6587-08-1,A1,noun,-,,-,-
6594,01-6594-08-1,A1,noun,-,,-,-
6595,01-6595-08-1,A1,noun,-,,-,-
6595,01-6595-08-2,A1,noun,-,,-,-
6595,01-6595-12-3,A1,verb,-,,-,-
6604,01-6604-08-1,A1,noun,-,,-,-
6628,01-6628-12-1,A1,verb,-,,-,-
6630,01-6630-08-1,A1,noun,-,,-,-
6632,01-6632-01-1,A1,adjective,-,,-,-
6639,01-6639-08-1,A1,noun,-,,-,-
6641,01-6641-01-1,A1,adjective,-,,-,-
6642,01-6642-02-1,A1,adverb,-,,-,-
6642,01-6642-02-2,A1,adverb,-,,-,-
6643,01-6643-02-1,A1,adverb,-,,-,-
6648,01-6648-11-1,A1,pronoun,-,,-,-
6649,01-6649-01-1,A1,adjective,-,,-,-
6651,01-6651-05-1,A1,determiner,-,,-,-
6659,01-6659-08-1,A1,noun,-,,-,-
0044,02-0044-05-1,A2,determiner,-,,-,-
0044,02-0044-05-2,A2,determiner,-,,-,-
0044,02-0044-05-3,A2,determiner,-,,-,-
0044,02-0044-05-4,A2,determiner,-,,-,-
0044,02-0044-05-5,A2,determiner,-,,-,-
0044,02-0044-05-6,A2,determiner,-,,-,-
0055,02-0055-02-1,A2,adverb,-,,-,-
0078,02-0078-08-1,A2,noun,-,,-,-
0104,02-0104-02-1,A2,adverb,-,,-,-
0104,02-0104-10-2,A2,preposition,-,,-,-
0109,02-0109-08-1,A2,noun,-,,-,-
0110,02-0110-08-1,A2,noun,-,,-,-
0112,02-0112-02-1,A2,adverb,-,,-,-
0116,02-0116-12-1,A2,verb,-,,-,-
0116,02-0116-12-2,A2,verb,-,,-,-
0128,02-0128-08-1,A2,noun,-,,-,-
0143,02-0143-01-1,A2,adjective,-,,-,-
0145,02-0145-01-1,A2,adjective,-,,-,-
0147,02-0147-08-1,A2,noun,-,,-,-
0149,02-0149-08-1,A2,noun,-,,-,-
0152,02-0152-08-1,A2,noun,-,,-,-
0154,02-0154-08-1,A2,noun,-,,-,-
0158,02-0158-08-1,A2,noun,-,,-,-
0165,02-0165-01-1,A2,adjective,-,,-,-
0166,02-0166-10-1,A2,preposition,-,,-,-
0166,02-0166-10-2,A2,preposition,-,,-,-
0166,02-0166-02-3,A2,adverb,-,,-,-
0168,02-0168-02-1,A2,adverb,-,,-,-
0169,02-0169-02-1,A2,adverb,-,,-,-
0170,02-0170-10-1,A2,preposition,-,,-,-
0170,02-0170-10-2,A2,preposition,-,,-,-
0172,02-0172-01-1,A2,adjective,-,,-,-
0180,02-0180-02-1,A2,adverb,-,,-,-
0181,02-0181-12-1,A2,verb,-,,-,-
0187,02-0187-08-1,A2,noun,-,,-,-
0187,02-0187-08-2,A2,noun,-,,-,-
0192,02-0192-08-1,A2,noun,-,,-,-
0194,02-0194-08-1,A2,noun,-,,-,-
0197,02-0197-08-1,A2,noun,-,,-,-
0197,02-0197-08-2,A2,noun,-,,-,-
0198,02-0198-08-1,A2,noun,-,,-,-
0203,02-0203-05-1,A2,determiner,-,,-,-
0203,02-0203-02-2,A2,adverb,-,,-,-
0204,02-0204-01-1,A2,adjective,-,,-,-
0204,02-0204-01-2,A2,adjective,-,,-,-
0216,02-0216-02-1,A2,adverb,-,,-,-
0217,02-0217-01-1,A2,adjective,-,,-,-
0218,02-0218-10-1,A2,preposition,-,,-,-
0223,02-0223-02-1,A2,adverb,-,,-,-
0224,02-0224-01-1,A2,adjective,-,,-,-
0224,02-0224-01-2,A2,adjective,-,,-,-
0224,02-0224-01-3,A2,adjective,-,,-,-
0234,02-0234-02-1,A2,adverb,-,,-,-
0234,02-0234-02-2,A2,adverb,-,,-,-
0238,02-0238-01-1,A2,adjective,-,,-,-
0245,02-0245-08-1,A2,noun,-,,-,-
0249,02-0249-10-1,A2,preposition,-,,-,-
0267,02-0267-04-1,A2,conjunction,-,,-,-
0272,02-0272-01-1,A2,adjective,-,,-,-
0287,02-0287-05-1,A2,determiner,-,,-,-
0287,02-0287-05-2,A2,determiner,-,,-,-
0288,02-0288-08-1,A2,noun,-,,-,-
0288,02-0288-08-2,A2,noun,-,,-,-
0288,02-0288-12-3,A2,verb,-,,-,-
0299,02-0299-11-1,A2,pronoun,-,,-,-
0302,02-0302-11-1,A2,pronoun,-,,-,-
0301,02-0301-02-1,A2,adverb,-,,-,-
0304,02-0304-02-1,A2,adverb,-,,-,-
0304,02-0304-02-2,A2,adverb,-,,-,-
0305,02-0305-02-1,A2,adverb,-,,-,-
0305,02-0305-02-2,A2,adverb,-,,-,-
0307,02-0307-08-1,A2,noun,-,,-,-
0326,02-0326-08-1,A2,noun,-,,-,-
0342,02-0342-08-1,A2,noun,-,,-,-
0348,02-0348-08-1,A2,noun,-,,-,-
0351,02-0351-10-1,A2,preposition,-,,-,-
0351,02-0351-10-2,A2,preposition,-,,-,-
0351,02-0351-02-3,A2,adverb,-,,-,-
0351,02-0351-10-4,A2,preposition,-,,-,-
0357,02-0357-12-1,A2,verb,-,,-,-
0360,02-0360-08-1,A2,noun,-,,-,-
0365,02-0365-08-1,A2,noun,-,,-,-
0367,02-0367-02-1,A2,adverb,-,,-,-
0367,02-0367-04-2,A2,conjunction,-,,-,-
0370,02-0370-12-1,A2,verb,-,,-,-
0398,02-0398-10-1,A2,preposition,-,,-,-
0417,02-0417-01-1,A2,adjective,-,,-,-
0423,02-0423-08-1,A2,noun,-,,-,-
0430,02-0430-08-1,A2,noun,-,,-,-
0432,02-0432-01-1,A2,adjective,-,,-,-
0432,02-0432-01-2,A2,adjective,-,,-,-
0440,02-0440-02-1,A2,adverb,-,,-,-
0440,02-0440-02-2,A2,adverb,-,,-,-
0442,02-0442-01-1,A2,adjective,-,,-,-
0445,02-0445-08-1,A2,noun,-,,-,-
0448,02-0448-02-1,A2,adverb,-,,-,-
0448,02-0448-08-2,A2,noun,-,,-,-
0448,02-0448-01-3,A2,adjective,-,,-,-
0460,02-0460-01-1,A2,adjective,-,,-,-
0463,02-0463-02-1,A2,adverb,-,,-,-
0463,02-0463-02-2,A2,adverb,-,,-,-
0463,02-0463-02-3,A2,adverb,-,,-,-
0464,02-0464-08-1,A2,noun,-,,-,-
0467,02-0467-12-1,A2,verb,-,,-,-
0476,02-0476-08-1,A2,noun,-,,-,-
0488,02-0488-08-1,A2,noun,-,,-,-
0488,02-0488-08-2,A2,noun,-,,-,-
0498,02-0498-08-1,A2,noun,-,,-,-
0506,02-0506-08-1,A2,noun,-,,-,-
0509,02-0509-08-1,A2,noun,-,,-,-
0512,02-0512-03-1,A2,auxiliary verb,-,,-,-
0512,02-0512-03-2,A2,auxiliary verb,-,,-,-
0516,02-0516-08-1,A2,noun,-,,-,-
0517,02-0517-08-1,A2,noun,-,,-,-
0530,02-0530-10-1,A2,preposition,-,,-,-
0530,02-0530-04-2,A2,conjunction,-,,-,-
0530,02-0530-02-3,A2,adverb,-,,-,-
0532,02-0532-12-1,A2,verb,-,,-,-
0533,02-0533-08-1,A2,noun,-,,-,-
0534,02-0534-08-1,A2,noun,-,,-,-
0539,02-0539-12-1,A2,verb,-,,-,-
0539,02-0539-12-2,A2,verb,-,,-,-
0544,02-0544-08-1,A2,noun,-,,-,-
0551,02-0551-10-1,A2,preposition,-,,-,-
0557,02-0557-02-1,A2,adverb,-,,-,-
0558,02-0558-10-1,A2,preposition,-,,-,-
0558,02-0558-10-2,A2,preposition,-,,-,-
0558,02-0558-10-3,A2,preposition,-,,-,-
0563,02-0563-08-1,A2,noun,-,,-,-
0565,02-0565-01-1,A2,adjective,-,,-,-
0566,02-0566-08-1,A2,noun,-,,-,-
0569,02-0569-08-1,A2,noun,-,,-,-
0575,02-0575-08-1,A2,noun,-,,-,-
0580,02-0580-08-1,A2,noun,-,,-,-
0584,02-0584-01-1,A2,adjective,-,,-,-
0585,02-0585-08-1,A2,noun,-,,-,-
0584,02-0584-08-1,A2,noun,-,,-,-
0591,02-0591-08-1,A2,noun,-,,-,-
0602,02-0602-01-1,A2,adjective,-,,-,-
0603,02-0603-08-1,A2,noun,-,,-,-
0606,02-0606-08-1,A2,noun,-,,-,-
0609,02-0609-08-1,A2,noun,-,,-,-
0609,02-0609-08-2,A2,noun,-,,-,-
0610,02-0610-08-1,A2,noun,-,,-,-
0613,02-0613-08-1,A2,noun,-,,-,-
0614,02-0614-12-1,A2,verb,-,,-,-
0615,02-0615-01-1,A2,adjective,-,,-,-
0625,02-0625-12-1,A2,verb,-,,-,-
0626,02-0626-08-1,A2,noun,-,,-,-
0631,02-0631-08-1,A2,noun,-,,-,-
0630,02-0630-08-1,A2,noun,-,,-,-
0633,02-0633-08-1,A2,noun,-,,-,-
0637,02-0637-12-1,A2,verb,-,,-,-
0638,02-0638-08-1,A2,noun,-,,-,-
0641,02-0641-12-1,A2,verb,-,,-,-
0643,02-0643-08-1,A2,noun,-,,-,-
0644,02-0644-08-1,A2,noun,-,,-,-
0644,02-0644-08-2,A2,noun,-,,-,-
0649,02-0649-08-1,A2,noun,-,,-,-
0650,02-0650-08-1,A2,noun,-,,-,-
0653,02-0653-08-1,A2,noun,-,,-,-
0657,02-0657-08-1,A2,noun,-,,-,-
0667,02-0667-12-1,A2,verb,-,,-,-
0667,02-0667-12-2,A2,verb,-,,-,-
0667,02-0667-08-3,A2,noun,-,,-,-
0682,02-0682-08-1,A2,noun,-,,-,-
0685,02-0685-01-1,A2,adjective,-,,-,-
0687,02-0687-01-1,A2,adjective,-,,-,-
0689,02-0689-12-1,A2,verb,-,,-,-
0698,02-0698-01-1,A2,adjective,-,,-,-
0698,02-0698-01-2,A2,adjective,-,,-,-
0702,02-0702-08-1,A2,noun,-,,-,-
0706,02-0706-08-1,A2,noun,-,,-,-
0706,02-0706-12-2,A2,verb,-,,-,-
0712,02-0712-12-1,A2,verb,-,,-,-
0714,02-0714-08-1,A2,noun,-,,-,-
0727,02-0727-08-1,A2,noun,-,,-,-
0740,02-0740-08-1,A2,noun,-,,-,-
0741,02-0741-08-1,A2,noun,-,,-,-
0742,02-0742-08-1,A2,noun,-,,-,-
0737,02-0737-08-1,A2,noun,-,,-,-
0738,02-0738-08-1,A2,noun,-,,-,-
0743,02-0743-01-1,A2,adjective,-,,-,-
0743,02-0743-01-2,A2,adjective,-,,-,-
0743,02-0743-01-3,A2,adjective,-,,-,-
0752,02-0752-10-1,A2,preposition,-,,-,-
0752,02-0752-10-2,A2,preposition,-,,-,-
0752,02-0752-10-3,A2,preposition,-,,-,-
0765,02-0765-08-1,A2,noun,-,,-,-
0767,02-0767-12-1,A2,verb,-,,-,-
0767,02-0767-08-2,A2,noun,-,,-,-
0772,02-0772-12-1,A2,verb,-,,-,-
0774,02-0774-08-1,A2,noun,-,,-,-
0777,02-0777-08-1,A2,noun,-,,-,-
0777,02-0777-07-2,A2,modal verb,-,,-,-
0787,02-0787-08-1,A2,noun,-,,-,-
0791,02-0791-08-1,A2,noun,-,,-,-
0792,02-0792-08-1,A2,noun,-,,-,-
0803,02-0803-08-1,A2,noun,-,,-,-
0803,02-0803-08-2,A2,noun,-,,-,-
0809,02-0809-01-1,A2,adjective,-,,-,-
0810,02-0810-02-1,A2,adverb,-,,-,-
0798,02-0798-08-1,A2,noun,-,,-,-
0817,02-0817-08-1,A2,noun,-,,-,-
0819,02-0819-08-1,A2,noun,-,,-,-
0821,02-0821-08-1,A2,noun,-,,-,-
0821,02-0821-08-2,A2,noun,-,,-,-
0823,02-0823-08-1,A2,noun,-,,-,-
0823,02-0823-08-2,A2,noun,-,,-,-
0824,02-0824-08-1,A2,noun,-,,-,-
0828,02-0828-08-1,A2,noun,-,,-,-
0835,02-0835-12-1,A2,verb,-,,-,-
0839,02-0839-08-1,A2,noun,-,,-,-
0846,02-0846-08-1,A2,noun,-,,-,-
0854,02-0854-08-1,A2,noun,-,,-,-
0856,02-0856-08-1,A2,noun,-,,-,-
0859,02-0859-08-1,A2,noun,-,,-,-
0859,02-0859-08-2,A2,noun,-,,-,-
0860,02-0860-08-1,A2,noun,-,,-,-
0861,02-0861-08-1,A2,noun,-,,-,-
0864,02-0864-02-1,A2,adverb,-,,-,-
0864,02-0864-02-2,A2,adverb,-,,-,-
0867,02-0867-08-1,A2,noun,-,,-,-
0871,02-0871-08-1,A2,noun,-,,-,-
0876,02-0876-12-1,A2,verb,-,,-,-
0876,02-0876-12-2,A2,verb,-,,-,-
0876,02-0876-12-3,A2,verb,-,,-,-
0876,02-0876-12-4,A2,verb,-,,-,-
0876,02-0876-08-5,A2,noun,-,,-,-
0876,02-0876-08-6,A2,noun,-,,-,-
0878,02-0878-08-1,A2,noun,-,,-,-
0893,02-0893-12-1,A2,verb,-,,-,-
0893,02-0893-12-2,A2,verb,-,,-,-
0893,02-0893-08-3,A2,noun,-,,-,-
0898,02-0898-12-1,A2,verb,-,,-,-
0909,02-0909-08-1,A2,noun,-,,-,-
0911,02-0911-08-1,A2,noun,-,,-,-
0912,02-0912-08-1,A2,noun,-,,-,-
0913,02-0913-08-1,A2,noun,-,,-,-
0915,02-0915-08-1,A2,noun,-,,-,-
0920,02-0920-08-1,A2,noun,-,,-,-
0920,02-0920-08-2,A2,noun,-,,-,-
0926,02-0926-08-1,A2,noun,-,,-,-
0939,02-0939-08-1,A2,noun,-,,-,-
0940,02-0940-08-1,A2,noun,-,,-,-
0942,02-0942-08-1,A2,noun,-,,-,-
0959,02-0959-08-1,A2,noun,-,,-,-
0964,02-0964-08-1,A2,noun,-,,-,-
0968,02-0968-08-1,A2,noun,-,,-,-
0969,02-0969-01-1,A2,adjective,-,,-,-
0969,02-0969-01-2,A2,adjective,-,,-,-
0970,02-0970-02-1,A2,adverb,-,,-,-
0970,02-0970-02-2,A2,adverb,-,,-,-
0974,02-0974-12-1,A2,verb,-,,-,-
0974,02-0974-08-2,A2,noun,-,,-,-
0979,02-0979-12-1,A2,verb,-,,-,-
0980,02-0980-08-1,A2,noun,-,,-,-
0985,02-0985-12-1,A2,verb,-,,-,-
0985,02-0985-01-2,A2,adjective,-,,-,-
0993,02-0993-08-1,A2,noun,-,,-,-
0994,02-0994-01-1,A2,adjective,-,,-,-
0996,02-0996-08-1,A2,noun,-,,-,-
0995,02-0995-08-1,A2,noun,-,,-,-
1001,02-1001-08-1,A2,noun,-,,-,-
1017,02-1017-08-1,A2,noun,-,,-,-
1018,02-1018-08-1,A2,noun,-,,-,-
1024,02-1024-08-1,A2,noun,-,,-,-
1025,02-1025-12-1,A2,verb,-,,-,-
1025,02-1025-12-2,A2,verb,-,,-,-
1028,02-1028-08-1,A2,noun,-,,-,-
1034,02-1034-08-1,A2,noun,-,,-,-
1038,02-1038-12-1,A2,verb,-,,-,-
1043,02-1043-01-1,A2,adjective,-,,-,-
1046,02-1046-08-1,A2,noun,-,,-,-
1069,02-1069-08-1,A2,noun,-,,-,-
1071,02-1071-08-1,A2,noun,-,,-,-
1079,02-1079-08-1,A2,noun,-,,-,-
1085,02-1085-12-1,A2,verb,-,,-,-
1085,02-1085-12-2,A2,verb,-,,-,-
1085,02-1085-12-3,A2,verb,-,,-,-
1119,02-1119-08-1,A2,noun,-,,-,-
1149,02-1149-06-1,A2,exclamation,-,,-,-
1190,02-1190-08-1,A2,noun,-,,-,-
1190,02-1190-12-2,A2,verb,-,,-,-
1236,02-1236-08-1,A2,noun,-,,-,-
1237,02-1237-08-1,A2,noun,-,,-,-
1239,02-1239-08-1,A2,noun,-,,-,-
1240,02-1240-06-1,A2,exclamation,-,,-,-
1240,02-1240-01-2,A2,adjective,-,,-,-
1247,02-1247-12-1,A2,verb,-,,-,-
1251,02-1251-08-1,A2,noun,-,,-,-
1255,02-1255-01-1,A2,adjective,-,,-,-
1264,02-1264-08-1,A2,noun,-,,-,-
1264,02-1264-12-2,A2,verb,-,,-,-
1270,02-1270-07-1,A2,modal verb,-,,-,-
1270,02-1270-07-2,A2,modal verb,-,,-,-
1280,02-1280-08-1,A2,noun,-,,-,-
1287,02-1287-08-1,A2,noun,-,,-,-
1291,02-1291-08-1,A2,noun,-,,-,-
1292,02-1292-12-1,A2,verb,-,,-,-
1306,02-1306-01-1,A2,adjective,-,,-,-
1307,02-1307-08-1,A2,noun,-,,-,-
1307,02-1307-08-2,A2,noun,-,,-,-
1307,02-1307-01-3,A2,adjective,-,,-,-
1319,02-1319-08-1,A2,noun,-,,-,-
1323,02-1323-08-1,A2,noun,-,,-,-
1332,02-1332-12-1,A2,verb,-,,-,-
1335,02-1335-08-1,A2,noun,-,,-,-
1336,02-1336-01-1,A2,adjective,-,,-,-
1345,02-1345-12-1,A2,verb,-,,-,-
1355,02-1355-08-1,A2,noun,-,,-,-
1366,02-1366-08-1,A2,noun,-,,-,-
1368,02-1368-08-1,A2,noun,-,,-,-
1374,02-1374-08-1,A2,noun,-,,-,-
1376,02-1376-12-1,A2,verb,-,,-,-
1381,02-1381-08-1,A2,noun,-,,-,-
1385,02-1385-01-1,A2,adjective,-,,-,-
1385,02-1385-02-2,A2,adverb,-,,-,-
1391,02-1391-08-1,A2,noun,-,,-,-
1391,02-1391-08-2,A2,noun,-,,-,-
1392,02-1392-08-1,A2,noun,-,,-,-
1394,02-1394-08-1,A2,noun,-,,-,-
1395,02-1395-01-1,A2,adjective,-,,-,-
1397,02-1397-01-1,A2,adjective,-,,-,-
1408,02-1408-08-1,A2,noun,-,,-,-
1408,02-1408-08-2,A2,noun,-,,-,-
1417,02-1417-01-1,A2,adjective,-,,-,-
1438,02-1438-12-1,A2,verb,-,,-,-
1455,02-1455-01-1,A2,adjective,-,,-,-
1475,02-1475-08-1,A2,noun,-,,-,-
1476,02-1476-12-1,A2,verb,-,,-,-
1476,02-1476-08-2,A2,noun,-,,-,-
1502,02-1502-08-1,A2,noun,-,,-,-
1507,02-1507-08-1,A2,noun,-,,-,-
1506,02-1506-08-1,A2,noun,-,,-,-
1523,02-1523-12-1,A2,verb,-,,-,-
1525,02-1525-08-1,A2,noun,-,,-,-
1539,02-1539-08-1,A2,noun,-,,-,-
1576,02-1576-08-1,A2,noun,-,,-,-
1576,02-1576-08-2,A2,noun,-,,-,-
1584,02-1584-08-1,A2,noun,-,,-,-
1593,02-1593-01-1,A2,adjective,-,,-,-
1594,02-1594-08-1,A2,noun,-,,-,-
1603,02-1603-08-1,A2,noun,-,,-,-
1605,02-1605-08-1,A2,noun,-,,-,-
1612,02-1612-08-1,A2,noun,-,,-,-
1617,02-1617-01-1,A2,adjective,-,,-,-
1638,02-1638-08-1,A2,noun,-,,-,-
1641,02-1641-08-1,A2,noun,-,,-,-
1649,02-1649-12-1,A2,verb,-,,-,-
1657,02-1657-08-1,A2,noun,-,,-,-
1657,02-1657-08-2,A2,noun,-,,-,-
1721,02-1721-12-1,A2,verb,-,,-,-
1721,02-1721-12-2,A2,verb,-,,-,-
1721,02-1721-12-3,A2,verb,-,,-,-
1724,02-1724-08-1,A2,noun,-,,-,-
1745,02-1745-01-1,A2,adjective,-,,-,-
1748,02-1748-02-1,A2,adverb,-,,-,-
1748,02-1748-10-2,A2,preposition,-,,-,-
1748,02-1748-10-3,A2,preposition,-,,-,-
1751,02-1751-12-1,A2,verb,-,,-,-
1753,02-1753-02-1,A2,adverb,-,,-,-
0012,02-0012-08-1,A2,noun,-,,-,-
1768,02-1768-08-1,A2,noun,-,,-,-
1769,02-1769-08-1,A2,noun,-,,-,-
1772,02-1772-08-1,A2,noun,-,,-,-
1772,02-1772-12-2,A2,verb,-,,-,-
1773,02-1773-12-1,A2,verb,-,,-,-
1774,02-1774-01-1,A2,adjective,-,,-,-
1776,02-1776-08-1,A2,noun,-,,-,-
1776,02-1776-12-2,A2,verb,-,,-,-
1779,02-1779-08-1,A2,noun,-,,-,-
1784,02-1784-08-1,A2,noun,-,,-,-
1786,02-1786-01-1,A2,adjective,-,,-,-
1786,02-1786-01-2,A2,adjective,-,,-,-
