num,word_b,word_a
00001235,convincing,convincing
00001236,cook,cook
00001237,cooker,cooker
00001238,cookie,cookie
00001239,cooking,cooking
00001240,cool,cool
00001241,coolness,coolness
00001242,cooperate,cooperate
00001243,cooperation,cooperation
00001244,cooperative,cooperative
00001245,cope,cope
00001246,copper,copper
00001247,copy,copy
00001248,coral,coral
00001249,core,core
00001250,corn,corn
00001251,corner,corner
00001252,corporate,corporate
00001253,corporation,corporation
00001254,corpse,corpse
00001255,correct,correct
00001256,correction,correction
00001257,correctly,correctly
00001258,correspond,correspond
00001259,corresponding,corresponding
00001260,corridor,corridor
00001261,corrupt,corrupt
00001262,corruption,corruption
00001263,cosmopolitan,cosmopolitan
00001264,cost,cost
00001265,costume,costume
00001266,cosy,cosy
00001267,cottage,cottage
00001268,cotton,cotton
00001269,cough,cough
00001270,could,could
00001271,council,council
00001272,counselling,counselling
00001273,counsellor,counsellor
00001274,count,count
00001275,count noun,count noun
00001276,counter,counter
00001277,counterpart,counterpart
00001278,countless,countless
00001279,country,country
00001280,countryside,countryside
00001281,county,county
00001282,coup,coup
00001283,couple,couple
00001284,courage,courage
00001285,courageous,courageous
00001286,courgette,courgette
00001287,course,course
00001288,court,court
00001289,courteous,courteous
00001290,courtesy,courtesy
00001291,cousin,cousin
00001292,cover,cover
00001293,coverage,coverage
00001294,cow,cow
00001295,coward,coward
00001296,cowardly,cowardly
00001297,crab,crab
00001298,crack,crack
00001299,crackdown,crackdown
00001300,craft,craft
00001301,crash,crash
00001302,crave,crave
00001303,craving,craving
00001304,crawl,crawl
00001305,craziness,craziness
00001306,crazy,crazy
00001307,cream,cream
00001308,create,create
00001309,creation,creation
00001310,creative,creative
00001311,creatively,creatively
00001312,creativity,creativity
00001313,creature,creature
00001314,credibility,credibility
00001315,credit,credit
00001316,credit card,credit card
00001317,creep,creep
00001318,crew,crew
00001319,cricket,cricket
00001320,crime,crime
00001321,criminal,criminal
00001322,crisis,crisis
00001323,crisp,crisp
00001324,criterion,criterion
00001325,critic,critic
00001326,critical,critical
00001327,critically,critically
00001328,criticism,criticism
00001329,criticize,criticize
00001330,crocodile,crocodile
00001331,crop,crop
00001332,cross,cross
00001333,crossing,crossing
00001334,crossroads,crossroads
00001335,crowd,crowd
00001336,crowded,crowded
00001337,crucial,crucial
00001338,crude,crude
00001339,cruel,cruel
00001340,cruelly,cruelly
00001341,cruelty,cruelty
00001342,cruise,cruise
00001343,crumble,crumble
00001344,crush,crush
00001345,cry,cry
00001346,crystal,crystal
00001347,cucumber,cucumber
00001348,cultivate,cultivate
00001349,cultivation,cultivation
00001350,cultural,cultural
00001351,culturally,culturally
00001352,culture,culture
00001353,cunning,cunning
00001354,cup,cup
00001355,cupboard,cupboard
00001356,curb,curb
00001357,cure,cure
00001358,curiosity,curiosity
00001359,curious,curious
00001360,curiously,curiously
00001361,curly,curly
00001362,currency,currency
00001363,current,current
00001364,currently,currently
00001365,curriculum,curriculum
00001366,curry,curry
00001367,cursor,cursor
00001368,curtain,curtain
00001369,curve,curve
00001370,cushion,cushion
00001371,custody,custody
00001372,custom,custom
00001373,customary,customary
00001374,customer,customer
00001375,customs,customs
00001376,cut,cut
00001377,cutback,cutback
00001378,cutlery,cutlery
00001379,cutting-edge,cutting-edge
00001380,cycle,cycle
00001381,cycling,cycling
00001382,cyclist,cyclist
00001383,cynical,cynical
00001384,dad,dad
00001385,daily,daily
00001386,dairy,dairy
00001387,damage,damage
00001388,damaged,damaged
00001389,damn,damn
00001390,damp,damp
00001391,dance,dance
00001392,dancer,dancer
00001393,dancing,dancing
00001394,danger,danger
00001395,dangerous,dangerous
00001396,dangerously,dangerously
00001397,dark,dark
00001398,darkness,darkness
00001399,darling,darling
00001400,dash,dash
00001401,data,data
00001402,database,database
00001403,date,date
00001404,dated,dated
00001405,daughter,daughter
00001406,daughter-in-law,daughter-in-law
00001407,dawn,dawn
00001408,day,day
00001409,day-to-day,day-to-day
00001410,daycare,daycare
00001411,daydream,daydream
00001412,daylight,daylight
00001413,daytime,daytime
00001414,dazed,dazed
00001415,dazzle,dazzle
00001416,dazzling,dazzling
00001417,dead,dead
00001418,deadline,deadline
00001419,deadly,deadly
00001420,deaf,deaf
00001421,deal,deal
00001422,dealer,dealer
00001423,dear,dear
00001424,death,death
00001425,debate,debate
00001426,debit,debit
00001427,debit card,debit card
00001428,debt,debt
00001429,debut,debut
00001430,decade,decade
00001431,decaffeinated,decaffeinated
00001432,decay,decay
00001433,deceased,deceased
00001434,deceive,deceive
00001435,decent,decent
00001436,deception,deception
00001437,deceptive,deceptive
00001438,decide,decide
00001439,decision,decision
00001440,decisive,decisive
00001441,decisively,decisively
00001442,deck,deck
00001443,declaration,declaration
00001444,declare,declare
00001445,decline,decline
00001446,decorate,decorate
00001447,decoration,decoration
00001448,decorative,decorative
00001449,decrease,decrease
00001450,dedicated,dedicated
00001451,dedication,dedication
00001452,deduce,deduce
00001453,deduction,deduction
00001454,deem,deem
00001455,deep,deep
00001456,deepen,deepen
00001457,deeply,deeply
00001458,deer,deer
00001459,defeat,defeat
00001460,defect,defect
00001461,defective,defective
00001462,defence,defence
00001463,defend,defend
00001464,defender,defender
00001465,defensive,defensive
00001466,deficiency,deficiency
00001467,deficit,deficit
00001468,define,define
00001469,definite,definite
00001470,definite article,definite article
00001471,definitely,definitely
00001472,definition,definition
00001473,definitive,definitive
00001474,defy,defy
00001475,degree,degree
00001476,delay,delay
00001477,delegate,delegate
00001478,delegation,delegation
00001479,delete,delete
00001480,deliberate,deliberate
00001481,deliberately,deliberately
00001482,delicate,delicate
00001483,delicious,delicious
00001484,delight,delight
00001485,delighted,delighted
00001486,delightful,delightful
00001487,deliver,deliver
00001488,delivery,delivery
00001489,demand,demand
00001490,demanding,demanding
00001491,democracy,democracy
00001492,democratic,democratic
00001493,demolish,demolish
00001494,demonstrate,demonstrate
00001495,demonstration,demonstration
00001496,denial,denial
00001497,denim,denim
00001498,dense,dense
00001499,densely,densely
00001500,density,density
00001501,dental,dental
00001502,dentist,dentist
00001503,deny,deny
00001504,deodorant,deodorant
00001505,depart,depart
00001506,department,department
00001507,department store,department store
00001508,departure,departure
00001509,dependence,dependence
00001510,dependent,dependent
00001511,depict,depict
00001512,deposit,deposit
00001513,depressed,depressed
00001514,depressing,depressing
00001515,depression,depression
00001516,deprivation,deprivation
00001517,deprive,deprive
00001518,deprived,deprived
00001519,depth,depth
00001520,deputy,deputy
00001521,descend,descend
00001522,descendant,descendant
00001523,describe,describe
00001524,description,description
00001525,desert,desert
00001526,deserted,deserted
00001527,deserve,deserve
00001528,design,design
00001529,designer,designer
00001530,desirable,desirable
00001531,desire,desire
00001532,desk,desk
00001533,desktop,desktop
00001534,despair,despair
00001535,desperate,desperate
00001536,desperately,desperately
00001537,desperation,desperation
00001538,despite,despite
00001539,dessert,dessert
00001540,destination,destination
00001541,destiny,destiny
00001542,destroy,destroy
00001543,destruction,destruction
00001544,detached,detached
00001545,detail,detail
00001546,detailed,detailed
00001547,detect,detect
00001548,detective,detective
00001549,deteriorate,deteriorate
00001550,determination,determination
00001551,determine,determine
00001552,determined,determined
00001553,determiner,determiner
00001554,deterrent,deterrent
00001555,detrimental,detrimental
00001556,devastated,devastated
00001557,devastating,devastating
00001558,devastation,devastation
00001559,develop,develop
00001560,developed,developed
00001561,developer,developer
00001562,developing,developing
00001563,development,development
00001564,device,device
00001565,devil,devil
00001566,devise,devise
00001567,devoted,devoted
00001568,diagnose,diagnose
00001569,diagnosis,diagnosis
00001570,diagram,diagram
00001571,dial,dial
00001572,dialect,dialect
00001573,dialogue,dialogue
00001574,diamond,diamond
00001575,diarrhoea,diarrhoea
00001576,diary,diary
00001577,dice,dice
00001578,dictate,dictate
00001579,dictionary,dictionary
00001580,die,die
00001581,diesel,diesel
00001582,diet,diet
00001583,differ,differ
00001584,difference,difference
00001585,different,different
00001586,differentiate,differentiate
00001587,differently,differently
00001588,difficult,difficult
00001589,difficulty,difficulty
00001590,dig,dig
00001591,digest,digest
00001592,digestion,digestion
00001593,digital,digital
00001594,digital camera,digital camera
00001595,dignified,dignified
00001596,dignity,dignity
00001597,dilemma,dilemma
00001598,dim,dim
00001599,dimension,dimension
00001600,diminish,diminish
00001601,dining room,dining room
00001602,dinner,dinner
00001603,dinosaur,dinosaur
00001604,dip,dip
00001605,diploma,diploma
00001606,diplomacy,diplomacy
00001607,diplomat,diplomat
00001608,diplomatic,diplomatic
00001609,diplomatically,diplomatically
00001610,direct,direct
00001611,direction,direction
00001612,directions,directions
00001613,directly,directly
00001614,director,director
00001615,directory,directory
00001616,dirt,dirt
00001617,dirty,dirty
00001618,disability,disability
00001619,disabled,disabled
00001620,disadvantage,disadvantage
00001621,disadvantaged,disadvantaged
00001622,disagree,disagree
00001623,disagreement,disagreement
00001624,disappear,disappear
00001625,disappearance,disappearance
00001626,disappoint,disappoint
00001627,disappointed,disappointed
00001628,disappointing,disappointing
00001629,disappointment,disappointment
00001630,disapproval,disapproval
00001631,disapprove,disapprove
00001632,disaster,disaster
00001633,disastrous,disastrous
00001634,disc,disc
00001635,disc jockey,disc jockey
00001636,discipline,discipline
00001637,disclose,disclose
00001638,disco,disco
00001639,discomfort,discomfort
00001640,discontent,discontent
00001641,discount,discount
00001642,discourage,discourage
00001643,discover,discover
00001644,discovery,discovery
00001645,discreet,discreet
00001646,discretion,discretion
00001647,discriminate,discriminate
00001648,discrimination,discrimination
00001649,discuss,discuss
00001650,discussion,discussion
00001651,disease,disease
00001652,disgrace,disgrace
00001653,disguise,disguise
00001654,disgust,disgust
00001655,disgusted,disgusted
00001656,disgusting,disgusting
00001657,dish,dish
00001658,dishonest,dishonest
00001659,dishonestly,dishonestly
00001660,dishonesty,dishonesty
00001661,dishwasher,dishwasher
00001662,disillusioned,disillusioned
00001663,disk,disk
00001664,dislike,dislike
00001665,disloyal,disloyal
00001666,dismay,dismay
00001667,dismiss,dismiss
00001668,dismissal,dismissal
00001669,disorder,disorder
00001670,disorganized,disorganized
00001671,displace,displace
00001672,displacement,displacement
00001673,display,display
00001674,disposable,disposable
00001675,disposable income,disposable income
00001676,disposal,disposal
00001677,disposition,disposition
00001678,dispute,dispute
00001679,disqualify,disqualify
00001680,disrespect,disrespect
00001681,disrespectful,disrespectful
00001682,disrupt,disrupt
00001683,disruption,disruption
00001684,disruptive,disruptive
00001685,dissatisfaction,dissatisfaction
00001686,dissatisfied,dissatisfied
00001687,dissertation,dissertation
00001688,dissolve,dissolve
00001689,distance,distance
00001690,distant,distant
00001691,distinct,distinct
00001692,distinction,distinction
00001693,distinctive,distinctive
00001694,distinguish,distinguish
00001695,distinguished,distinguished
00001696,distort,distort
00001697,distract,distract
00001698,distraction,distraction
00001699,distress,distress
00001700,distressed,distressed
00001701,distressing,distressing
00001702,distribute,distribute
00001703,distribution,distribution
00001704,district,district
00001705,disturb,disturb
00001706,disturbance,disturbance
00001707,disturbed,disturbed
00001708,disturbing,disturbing
00001709,dive,dive
00001710,diver,diver
00001711,diverse,diverse
00001712,diversity,diversity
00001713,divert,divert
00001714,divide,divide
00001715,divided,divided
00001716,diving,diving
00001717,division,division
00001718,divorce,divorce
00001719,divorced,divorced
00001720,dizzy,dizzy
00001721,do,do
00001722,dock,dock
00001723,doctor,doctor
00001724,document,document
00001725,documentary,documentary
00001726,dog,dog
00001727,doll,doll
00001728,dollar,dollar
00001729,dolphin,dolphin
00001730,domain,domain
00001731,domestic,domestic
00001732,dominance,dominance
00001733,dominant,dominant
00001734,dominate,dominate
